folder_name,total_images,valid_predictions,error_count,avg_ordered_probability,avg_amorphous_probability,var_ordered_probability,var_amorphous_probability,amorphous_prediction_rate,T_BKT,L
0.9925757575757576,101.0,101.0,0.0,0.753737212121212,0.246262787878788,0.1249885151515152,0.1249885151515152,0.7506748181818181,0.8124334387792407,32
0.9985151515151516,101.0,101.0,0.0,0.7356924646464647,0.2643075353535353,0.1338501313131313,0.1338501313131313,0.7384735858585859,0.8183728327186347,32
1.0044545454545457,101.0,101.0,0.0,0.7354499393939394,0.2645500606060606,0.1376909393939394,0.1376909393939394,0.7482745757575758,0.8243122266580288,32
1.0103939393939394,101.0,101.0,0.0,0.7001070101010101,0.29989298989899,0.1475842727272727,0.1475842727272727,0.7132710404040403,0.8302516205974225,32
1.0163333333333333,101.0,101.0,0.0,0.6384387777777777,0.3615612222222223,0.162017,0.162017,0.644664111111111,0.8361910145368164,32
1.0225454545454544,101.0,101.0,0.0,0.6000958181818182,0.3999041818181818,0.1720091818181818,0.1720091818181818,0.6057601818181818,0.8424031357489375,32
1.028979797979798,101.0,101.0,0.0,0.5807586363636363,0.4192413636363636,0.1783831414141414,0.1783831414141414,0.5910586969696969,0.8488374791832812,32
1.0351515151515152,101.0,101.0,0.0,0.5460178989898989,0.453982101010101,0.183539303030303,0.183539303030303,0.5529551111111111,0.8550091963549983,32
1.041090909090909,101.0,101.0,0.0,0.4976509393939394,0.5023490606060607,0.1876181818181818,0.1876181818181818,0.4941496666666666,0.8609485902943922,32
1.047030303030303,101.0,101.0,0.0,0.4489551919191919,0.5510448080808081,0.1828190303030303,0.1828190303030303,0.4403444747474747,0.8668879842337861,32
1.052969696969697,101.0,101.0,0.0,0.3999438080808081,0.6000561919191919,0.1694969696969697,0.1694969696969697,0.3913395252525253,0.8728273781731802,32
1.058909090909091,101.0,101.0,0.0,0.3667668484848485,0.6332331515151515,0.1588944242424242,0.1588944242424242,0.3639367575757576,0.8787667721125741,32
1.064848484848485,101.0,101.0,0.0,0.3500840808080808,0.6499159191919192,0.151124707070707,0.151124707070707,0.3590362626262626,0.8847061660519681,32
1.071020202020202,101.0,101.0,0.0,0.3116684040404041,0.6883315959595959,0.1373659292929293,0.1373659292929293,0.3242327474747475,0.8908778832236851,32
1.0774545454545454,101.0,101.0,0.0,0.2486850909090905,0.7513149090909095,0.1168369090909089,0.1168369090909089,0.2556258181818177,0.8973122266580286,32
1.0836666666666666,101.0,101.0,0.0,0.1997333333333331,0.8002666666666669,0.0985807777777776,0.0985807777777776,0.2024204444444442,0.9035243478701497,32
1.0896060606060607,101.0,101.0,0.0,0.168002121212121,0.831997878787879,0.0831141010101009,0.0831141010101009,0.1681169797979796,0.9094637418095438,32
1.0955454545454546,101.0,101.0,0.0,0.1492236666666666,0.8507765454545455,0.0755298484848484,0.0755298484848484,0.1464147878787878,0.9154031357489377,32
1.1014848484848483,101.0,101.0,0.0,0.1477155555555555,0.8522851515151515,0.0784554949494949,0.0784554949494949,0.1415142929292929,0.9213425296883314,32
1.1074242424242424,101.0,101.0,0.0,0.1311476464646463,0.8688531515151516,0.0704736666666665,0.0704736666666665,0.1206121818181816,0.9272819236277255,32
1.1133636363636363,101.0,101.0,0.0,0.0927430303030301,0.9072572727272727,0.0466759999999999,0.0466759999999999,0.076507727272727,0.9332213175671195,32
1.1194949494949495,101.0,101.0,0.0,0.0686544343434343,0.9313455656565656,0.0312882323232323,0.0312882323232323,0.047604808080808,0.9393526306984327,32
1.1259292929292928,101.0,101.0,0.0,0.0671700808080808,0.9328299191919192,0.0291792525252525,0.0291792525252525,0.0427043131313131,0.9457869741327759,32
1.1321818181818182,101.0,101.0,0.0,0.0614653636363635,0.9385346363636364,0.0254822727272727,0.0254822727272727,0.0378038181818181,0.9520394993853013,32
1.138121212121212,101.0,101.0,0.0,0.0484922424242423,0.9515077575757576,0.019050404040404,0.019050404040404,0.0329033232323232,0.9579788933246952,32
1.144060606060606,101.0,101.0,0.0,0.0361558484848483,0.9638441515151516,0.0133938383838383,0.0133938383838383,0.0263026565656564,0.9639182872640891,32
1.15,101.0,101.0,0.0,0.0250179999999998,0.974982,0.0091966666666666,0.0091966666666666,0.0165016666666665,0.969857681203483,32
1.1559393939393938,101.0,101.0,0.0,0.0169427777777777,0.9830572222222222,0.0061070505050504,0.0061070505050504,0.009901,0.975797075142877,32
1.161878787878788,101.0,101.0,0.0,0.0151842222222222,0.9848157777777778,0.0053017676767676,0.0053017676767676,0.009901,0.9817364690822711,32
1.1679696969696969,101.0,101.0,0.0,0.0133815757575757,0.9866185757575758,0.0048610303030303,0.0048610303030303,0.009901,0.98782737817318,32
1.1744040404040406,101.0,101.0,0.0,0.0114789898989898,0.9885216565656566,0.0052465959595959,0.0052465959595959,0.009901,0.9942617216075237,32
1.1806969696969698,101.0,101.0,0.0,0.0093273737373737,0.9906734848484848,0.0048034747474747,0.0048034747474747,0.0085008585858585,1.0005546509004528,32
1.1866363636363635,101.0,101.0,0.0,0.0065531818181817,0.9934471818181818,0.0022886363636363,0.0022886363636363,0.0036003636363635,1.0064940448398465,32
1.1925757575757576,101.0,101.0,0.0,0.0041171212121212,0.9958828787878788,0.0003851919191919,0.0003851919191919,0.0,1.0124334387792406,32
1.1985151515151515,101.0,101.0,0.0,0.0026174242424242,0.9973825757575758,0.0001748383838383,0.0001748383838383,0.0,1.0183728327186345,32
1.2044545454545457,101.0,101.0,0.0,0.0016426969696969,0.9983573030303032,7.79393939393957e-05,7.79393939393957e-05,0.0,1.0243122266580287,32
1.2103939393939396,101.0,101.0,0.0,0.0022866262626262,0.9977133737373738,0.0003308585858585,0.0003308585858585,0.0,1.0302516205974226,32
1.2164444444444449,101.0,101.0,0.0,0.0033651111111111,0.996634888888889,0.0009205555555555,0.0009205555555555,0.0011001111111111,1.036302125647928,32
1.222878787878788,101.0,101.0,0.0,0.0059447878787878,0.9940552121212122,0.0026736666666666,0.0026736666666666,0.006000606060606,1.042736469082271,32
1.2292121212121212,101.0,101.0,0.0,0.0072359797979797,0.9927640202020204,0.0036582929292929,0.0036582929292929,0.0089008989898989,1.0490698024156042,32
1.2351515151515151,101.0,101.0,0.0,0.0035020808080807,0.9964979191919192,0.0016458282828282,0.0016458282828282,0.004000404040404,1.0550091963549981,32
1.241090909090909,101.0,101.0,0.0,0.000468909090909,0.999531090909091,3.090909090909093e-06,3.090909090909093e-06,0.0,1.060948590294392,32
1.2470303030303032,101.0,101.0,0.0,0.0005500808080808,0.9994499191919192,3.585858585858588e-06,3.585858585858588e-06,0.0,1.0668879842337862,32
1.252969696969697,101.0,101.0,0.0,0.0005848686868686,0.9994151313131312,3.6767676767676674e-06,3.6767676767676674e-06,0.0,1.07282737817318,32
1.258909090909091,101.0,101.0,0.0,0.0003819393939393,0.9996180606060606,1.6969696969696882e-06,1.6969696969696882e-06,0.0,1.078766772112574,32
1.264919191919192,101.0,101.0,0.0,0.0002092727272727,0.9997907272727272,0.0,0.0,0.0,1.084776873122675,32
1.2713535353535352,101.0,101.0,0.0,0.0002181818181818,0.9997818181818182,0.0,0.0,0.0,1.0912112165570182,32
1.2777272727272726,101.0,101.0,0.0,0.000222909090909,0.999777090909091,0.0,0.0,0.0,1.0975849539307556,32
1.2836666666666663,101.0,101.0,0.0,0.0001976666666666,0.9998023333333332,0.0,0.0,0.0,1.1035243478701493,32
1.2896060606060606,101.0,101.0,0.0,0.0001737878787878,0.999826212121212,0.0,0.0,0.0,1.1094637418095437,32
1.2955454545454546,101.0,101.0,0.0,0.000161909090909,0.9998380909090908,0.0,0.0,0.0,1.1154031357489376,32
1.3014848484848485,101.0,101.0,0.0,0.0001488585858585,0.9998511414141414,0.0,0.0,0.0,1.1213425296883315,32
1.3074242424242424,101.0,101.0,0.0,0.0001226262626262,0.9998773737373736,0.0,0.0,0.0,1.1272819236277254,32
1.3133939393939391,101.0,101.0,0.0,9.769696969696967e-05,0.999902303030303,0.0,0.0,0.0,1.1332516205974221,32
1.3198282828282828,101.0,101.0,0.0,9.274747474747474e-05,0.9999072525252524,0.0,0.0,0.0,1.1396859640317658,32
1.3262424242424242,101.0,101.0,0.0,8.769696969696969e-05,0.9999123030303032,0.0,0.0,0.0,1.1461001054459072,32
1.3321818181818184,101.0,101.0,0.0,8.027272727272726e-05,0.9999197272727272,0.0,0.0,0.0,1.1520394993853014,32
1.3381212121212125,101.0,101.0,0.0,7.283838383838383e-05,0.9999271616161616,0.0,0.0,0.0,1.1579788933246955,32
1.3440606060606062,101.0,101.0,0.0,6.491919191919192e-05,0.9999350808080808,0.0,0.0,0.0,1.1639182872640892,32
1.35,101.0,101.0,0.0,5.7e-05,0.999943,0.0,0.0,0.0,1.169857681203483,32
