temperature,ordered_probability,amorphous_probability
0.848,0.999143,0.000857
0.848,0.999788,0.000213
0.860,0.99998,2e-05
0.860,0.995473,0.004527
0.860,0.963605,0.036395
0.860,0.962616,0.037385
0.860,0.999954,4.6e-05
0.860,0.999953,4.7e-05
0.860,0.999639,0.000361
0.860,0.999945,5.5e-05
0.860,0.999859,0.000141
0.860,0.999958,4.2e-05
0.860,0.999142,0.000858
0.860,0.999925,7.5e-05
0.860,0.999973,2.7e-05
0.860,0.999689,0.000311
0.860,0.999968,3.2e-05
0.860,0.999942,5.8e-05
0.860,0.999885,0.000115
0.860,0.999947,5.3e-05
0.860,0.999913,8.7e-05
0.860,0.999956,4.4e-05
0.860,0.999932,6.8e-05
0.860,0.9763,0.0237
0.860,0.99995,5e-05
0.860,0.999979,2.1e-05
0.860,0.999969,3.1e-05
0.860,0.999938,6.2e-05
0.860,0.999894,0.000106
0.860,0.999623,0.000377
0.860,0.999912,8.8e-05
0.860,0.999965,3.5e-05
0.860,0.999726,0.000274
0.860,0.999971,2.9e-05
0.860,0.999569,0.000431
0.860,0.997651,0.002349
0.860,0.999959,4.1e-05
0.860,0.982951,0.017049
0.860,0.999919,8.1e-05
0.860,0.99993,7e-05
0.860,0.999979,2.1e-05
0.860,0.999062,0.000938
0.860,0.99998,2e-05
0.860,0.999455,0.000545
0.860,0.996103,0.003897
0.860,0.999966,3.4e-05
0.860,0.999935,6.5e-05
0.860,0.999979,2.1e-05
0.860,0.999445,0.000555
0.860,0.999972,2.8e-05
0.860,0.998028,0.001972
0.860,0.999403,0.000597
0.860,0.999968,3.2e-05
0.860,0.999973,2.7e-05
0.860,0.997706,0.002294
0.860,0.998433,0.001567
0.860,0.999935,6.5e-05
0.860,0.999976,2.4e-05
0.860,0.999963,3.7e-05
0.860,0.999835,0.000165
0.860,0.999761,0.000239
0.860,0.999747,0.000253
0.860,0.966623,0.033377
0.860,0.999463,0.000537
0.860,0.999304,0.000696
0.860,0.999982,1.8e-05
0.860,0.999409,0.000591
0.860,0.995204,0.004797
0.860,0.996838,0.003162
0.860,0.999963,3.7e-05
0.860,0.999493,0.000507
0.860,0.999921,7.9e-05
0.860,0.99999,1e-05
0.860,0.991917,0.008083
0.860,0.999906,9.4e-05
0.860,0.999969,3.1e-05
0.860,0.961589,0.038411
0.860,0.999761,0.000239
0.860,0.999689,0.000311
0.860,0.999947,5.3e-05
0.860,0.992359,0.007641
0.860,0.999895,0.000105
0.860,0.999475,0.000525
0.860,0.999534,0.000466
0.860,0.999977,2.3e-05
0.860,0.999981,1.9e-05
0.860,0.99234,0.00766
0.860,0.999843,0.000157
0.860,0.999924,7.6e-05
0.860,0.999877,0.000123
0.860,0.997808,0.002192
0.860,0.999972,2.8e-05
0.860,0.999016,0.000984
0.860,0.999919,8.1e-05
0.860,0.999971,2.9e-05
0.860,0.999898,0.000102
0.860,0.999956,4.4e-05
0.860,0.99997,3e-05
0.860,0.999903,9.7e-05
0.860,0.998918,0.001082
0.860,0.999948,5.1e-05
0.860,0.963422,0.036578
0.860,0.999963,3.7e-05
0.872,0.999965,3.5e-05
0.872,0.999864,0.000136
0.872,0.999898,0.000102
0.872,0.999934,6.6e-05
0.872,0.999403,0.000597
0.872,0.999819,0.000181
0.872,0.999941,5.9e-05
0.872,0.999982,1.8e-05
0.872,0.999872,0.000128
0.872,0.999955,4.5e-05
0.872,0.999966,3.4e-05
0.872,0.999736,0.000265
0.872,0.997638,0.002362
0.872,0.999969,3.1e-05
0.872,0.999911,8.9e-05
0.872,0.999953,4.7e-05
0.872,0.999768,0.000232
0.872,0.999937,6.3e-05
0.872,0.999748,0.000252
0.872,0.999855,0.000145
0.872,0.999962,3.8e-05
0.872,0.999398,0.000602
0.872,0.998758,0.001242
0.872,0.999893,0.000107
0.872,0.999957,4.3e-05
0.872,0.999959,4.1e-05
0.872,0.989468,0.010532
0.872,0.999073,0.000927
0.872,0.999985,1.5e-05
0.872,0.999798,0.000202
0.872,0.999866,0.000134
0.872,0.999549,0.000451
0.872,0.999875,0.000125
0.872,0.999924,7.6e-05
0.872,0.999648,0.000352
0.872,0.993736,0.006264
0.872,0.999898,0.000102
0.872,0.999867,0.000133
0.872,0.999942,5.8e-05
0.872,0.996699,0.003301
0.872,0.996929,0.003071
0.872,0.999834,0.000166
0.872,0.999929,7.1e-05
0.872,0.998925,0.001075
0.872,0.952803,0.047197
0.872,0.997688,0.002312
0.872,0.999026,0.000974
0.872,0.999958,4.2e-05
0.872,0.999519,0.000481
0.872,0.998533,0.001467
0.872,0.999513,0.000487
0.872,0.985826,0.014174
0.872,0.999952,4.8e-05
0.872,0.999944,5.6e-05
0.872,0.999959,4.1e-05
0.872,0.999887,0.000112
0.872,0.999852,0.000148
0.872,0.99988,0.00012
0.872,0.999954,4.6e-05
0.872,0.999905,9.5e-05
0.872,0.99706,0.00294
0.872,0.999937,6.3e-05
0.872,0.999923,7.7e-05
0.872,0.983582,0.016418
0.872,0.999955,4.5e-05
0.872,0.999962,3.8e-05
0.872,0.999858,0.000142
0.872,0.999938,6.2e-05
0.872,0.999927,7.3e-05
0.872,0.999904,9.6e-05
0.872,0.999811,0.000189
0.872,0.996707,0.003293
0.872,0.999963,3.7e-05
0.872,0.984348,0.015652
0.872,0.999736,0.000264
0.872,0.993833,0.006167
0.872,0.999894,0.000106
0.872,0.999964,3.6e-05
0.872,0.999923,7.7e-05
0.872,0.999966,3.4e-05
0.872,0.999963,3.7e-05
0.872,0.999837,0.000163
0.872,0.999787,0.000213
0.872,0.999787,0.000213
0.872,0.999961,3.9e-05
0.872,0.999936,6.4e-05
0.872,0.99987,0.00013
0.872,0.999621,0.000379
0.872,0.998642,0.001358
0.872,0.999914,8.6e-05
0.872,0.99995,5e-05
0.872,0.988021,0.011979
0.872,0.989973,0.010027
0.872,0.999918,8.2e-05
0.872,0.999964,3.6e-05
0.872,0.999874,0.000126
0.872,0.994359,0.005641
0.872,0.99995,5e-05
0.872,0.996375,0.003625
0.872,0.999641,0.000359
0.872,0.996588,0.003412
0.885,0.999959,4.1e-05
0.885,0.999951,4.9e-05
0.885,0.99967,0.00033
0.885,0.892078,0.107922
0.885,0.78704,0.21296
0.885,0.997963,0.002037
0.885,0.999873,0.000127
0.885,0.999734,0.000266
0.885,0.999973,2.7e-05
0.885,0.999916,8.4e-05
0.885,0.999957,4.3e-05
0.885,0.999907,9.3e-05
0.885,0.997927,0.002073
0.885,0.999983,1.7e-05
0.885,0.99936,0.00064
0.885,0.999956,4.4e-05
0.885,0.99997,3e-05
0.885,0.99994,6e-05
0.885,0.999942,5.8e-05
0.885,0.999939,6e-05
0.885,0.999449,0.000551
0.885,0.982675,0.017325
0.885,0.987156,0.012844
0.885,0.968242,0.031758
0.885,0.999987,1.3e-05
0.885,0.99854,0.00146
0.885,0.999885,0.000115
0.885,0.999766,0.000234
0.885,0.906509,0.093491
0.885,0.999965,3.5e-05
0.885,0.999955,4.5e-05
0.885,0.998994,0.001005
0.885,0.99779,0.00221
0.885,0.999348,0.000652
0.885,0.999968,3.2e-05
0.885,0.99755,0.00245
0.885,0.994017,0.005983
0.885,0.999915,8.5e-05
0.885,0.99998,2e-05
0.885,0.999908,9.2e-05
0.885,0.999664,0.000336
0.885,0.997712,0.002288
0.885,0.999976,2.4e-05
0.885,0.999816,0.000184
0.885,0.999865,0.000135
0.885,0.999928,7.2e-05
0.885,0.9968,0.0032
0.885,0.99754,0.002461
0.885,0.998181,0.001819
0.885,0.996929,0.003071
0.885,0.999566,0.000434
0.885,0.57286,0.42714
0.885,0.999922,7.8e-05
0.885,0.997204,0.002796
0.885,0.985993,0.014007
0.885,0.979688,0.020312
0.885,0.998867,0.001133
0.885,0.999946,5.4e-05
0.885,0.999921,7.9e-05
0.885,0.982999,0.017001
0.885,0.980772,0.019228
0.885,0.999876,0.000124
0.885,0.999858,0.000142
0.885,0.999776,0.000224
0.885,0.99942,0.000581
0.885,0.999805,0.000195
0.885,0.999833,0.000167
0.885,0.999496,0.000504
0.885,0.999512,0.000488
0.885,0.999787,0.000213
0.885,0.999691,0.000309
0.885,0.999518,0.000482
0.885,0.993971,0.006029
0.885,0.999974,2.6e-05
0.885,0.99996,4e-05
0.885,0.998903,0.001097
0.885,0.999954,4.6e-05
0.885,0.999957,4.3e-05
0.885,0.777634,0.222366
0.885,0.999719,0.000281
0.885,0.998487,0.001513
0.885,0.999072,0.000928
0.885,0.999961,3.9e-05
0.885,0.998691,0.001309
0.885,0.999914,8.6e-05
0.885,0.999894,0.000106
0.885,0.999816,0.000184
0.885,0.999707,0.000293
0.885,0.999831,0.000169
0.885,0.999199,0.000801
0.885,0.999975,2.5e-05
0.885,0.997667,0.002333
0.885,0.999974,2.6e-05
0.885,0.984113,0.015887
0.885,0.999867,0.000133
0.885,0.999945,5.5e-05
0.885,0.999939,6.1e-05
0.885,0.980172,0.019828
0.885,0.999904,9.6e-05
0.885,0.999919,8.1e-05
0.885,0.986446,0.013554
0.897,0.999825,0.000175
0.897,0.999151,0.000849
0.897,0.999974,2.6e-05
0.897,0.997125,0.002875
0.897,0.999948,5.2e-05
0.897,0.998202,0.001798
0.897,0.999813,0.000187
0.897,0.990153,0.009847
0.897,0.999929,7.1e-05
0.897,0.998565,0.001435
0.897,0.996133,0.003867
0.897,0.999165,0.000835
0.897,0.999034,0.000966
0.897,0.999815,0.000185
0.897,0.99954,0.00046
0.897,0.999933,6.7e-05
0.897,0.982684,0.017316
0.897,0.999616,0.000384
0.897,0.99995,5e-05
0.897,0.999971,2.9e-05
0.897,0.715218,0.284783
0.897,0.999949,5.1e-05
0.897,0.998244,0.001756
0.897,0.518371,0.481629
0.897,0.999907,9.3e-05
0.897,0.995806,0.004194
0.897,0.999165,0.000835
0.897,0.999969,3.1e-05
0.897,0.99992,8e-05
0.897,0.999953,4.7e-05
0.897,0.99698,0.00302
0.897,0.998713,0.001287
0.897,0.997612,0.002388
0.897,0.999967,3.3e-05
0.897,0.976939,0.023061
0.897,0.999339,0.000661
0.897,0.999744,0.000256
0.897,0.999348,0.000651
0.897,0.999916,8.4e-05
0.897,0.98478,0.01522
0.897,0.999955,4.5e-05
0.897,0.984438,0.015562
0.897,0.99994,6e-05
0.897,0.999171,0.000829
0.897,0.995353,0.004647
0.897,0.991404,0.008596
0.897,0.999953,4.7e-05
0.897,0.999575,0.000425
0.897,0.899879,0.100121
0.897,0.947171,0.052829
0.897,0.893178,0.106822
0.897,0.99993,7e-05
0.897,0.990564,0.009436
0.897,0.999983,1.7e-05
0.897,0.998721,0.001279
0.897,0.962106,0.037894
0.897,0.998777,0.001223
0.897,0.999514,0.000486
0.897,0.998231,0.001769
0.897,0.999855,0.000145
0.897,0.999358,0.000642
0.897,0.999859,0.000141
0.897,0.999878,0.000122
0.897,0.999946,5.4e-05
0.897,0.999889,0.000111
0.897,0.835304,0.164696
0.897,0.996762,0.003238
0.897,0.999964,3.6e-05
0.897,0.995456,0.004544
0.897,0.998992,0.001008
0.897,0.998102,0.001899
0.897,0.999872,0.000128
0.897,0.999904,9.6e-05
0.897,0.979679,0.020321
0.897,0.999573,0.000427
0.897,0.999221,0.000779
0.897,0.99942,0.00058
0.897,0.999485,0.000515
0.897,0.999511,0.000489
0.897,0.999848,0.000152
0.897,0.999791,0.000209
0.897,0.999709,0.000291
0.897,0.997837,0.002163
0.897,0.999119,0.000881
0.897,0.999379,0.000621
0.897,0.686426,0.313574
0.897,0.99973,0.00027
0.897,0.999814,0.000186
0.897,0.997953,0.002047
0.897,0.993982,0.006018
0.897,0.999942,5.8e-05
0.897,0.999846,0.000154
0.897,0.998758,0.001242
0.897,0.999803,0.000197
0.897,0.999609,0.000391
0.897,0.999754,0.000246
0.897,0.998732,0.001268
0.897,0.880062,0.119938
0.897,0.999952,4.8e-05
0.897,0.998642,0.001358
0.897,0.970914,0.029085
0.909,0.999342,0.000658
0.909,0.99956,0.00044
0.909,0.999901,9.9e-05
0.909,0.999828,0.000172
0.909,0.999557,0.000443
0.909,0.999953,4.7e-05
0.909,0.999748,0.000252
0.909,0.998502,0.001498
0.909,0.722222,0.277778
0.909,0.932625,0.067375
0.909,0.999944,5.6e-05
0.909,0.999937,6.3e-05
0.909,0.944495,0.055505
0.909,0.999836,0.000164
0.909,0.973291,0.026709
0.909,0.998742,0.001258
0.909,0.999582,0.000418
0.909,0.999852,0.000148
0.909,0.999872,0.000128
0.909,0.982719,0.017281
0.909,0.999881,0.000119
0.909,0.999978,2.2e-05
0.909,0.999741,0.000259
0.909,0.998837,0.001163
0.909,0.999486,0.000514
0.909,0.999859,0.000141
0.909,0.990159,0.009841
0.909,0.911146,0.088854
0.909,0.999834,0.000166
0.909,0.99993,7e-05
0.909,0.999498,0.000502
0.909,0.999968,3.2e-05
0.909,0.999896,0.000104
0.909,0.999374,0.000626
0.909,0.999508,0.000492
0.909,0.999776,0.000224
0.909,0.992661,0.007339
0.909,0.907253,0.092747
0.909,0.999897,0.000103
0.909,0.999902,9.8e-05
0.909,0.999904,9.6e-05
0.909,0.999883,0.000117
0.909,0.199771,0.800229
0.909,0.998597,0.001403
0.909,0.998812,0.001188
0.909,0.999927,7.3e-05
0.909,0.999685,0.000315
0.909,0.96752,0.03248
0.909,0.998096,0.001904
0.909,0.935297,0.064703
0.909,0.999913,8.7e-05
0.909,0.999917,8.3e-05
0.909,0.999871,0.000129
0.909,0.999768,0.000232
0.909,0.999939,6e-05
0.909,0.999928,7.2e-05
0.909,0.999654,0.000346
0.909,0.999828,0.000172
0.909,0.999414,0.000587
0.909,0.999591,0.000409
0.909,0.99983,0.00017
0.909,0.687364,0.312636
0.909,0.999978,2.2e-05
0.909,0.991027,0.008973
0.909,0.994252,0.005748
0.909,0.999616,0.000384
0.909,0.999846,0.000154
0.909,0.998264,0.001736
0.909,0.997448,0.002552
0.909,0.990841,0.009159
0.909,0.98865,0.01135
0.909,0.999335,0.000665
0.909,0.999937,6.3e-05
0.909,0.999563,0.000437
0.909,0.999946,5.4e-05
0.909,0.996226,0.003774
0.909,0.999798,0.000202
0.909,0.997263,0.002737
0.909,0.999584,0.000416
0.909,0.999934,6.6e-05
0.909,0.999224,0.000776
0.909,0.991131,0.008869
0.909,0.999966,3.4e-05
0.909,0.999917,8.3e-05
0.909,0.99998,2e-05
0.909,0.993727,0.006273
0.909,0.998318,0.001682
0.909,0.999784,0.000216
0.909,0.999699,0.000301
0.909,0.998428,0.001572
0.909,0.999951,4.9e-05
0.909,0.960001,0.039999
0.909,0.999912,8.8e-05
0.909,0.998868,0.001132
0.909,0.971308,0.028692
0.909,0.708272,0.291728
0.909,0.999695,0.000305
0.909,0.999919,8.1e-05
0.909,0.998689,0.001311
0.909,0.999948,5.2e-05
0.909,0.99968,0.00032
0.921,0.996774,0.003225
0.921,0.997842,0.002158
0.921,0.999269,0.000731
0.921,0.999893,0.000107
0.921,0.999069,0.000931
0.921,0.999778,0.000223
0.921,0.999981,1.9e-05
0.921,0.999906,9.4e-05
0.921,0.999843,0.000157
0.921,0.999355,0.000645
0.921,0.998928,0.001072
0.921,0.999834,0.000166
0.921,0.910326,0.089674
0.921,0.866047,0.133953
0.921,0.999201,0.000799
0.921,0.999881,0.000119
0.921,0.987544,0.012456
0.921,0.998836,0.001164
0.921,0.999862,0.000137
0.921,0.999524,0.000476
0.921,0.999925,7.5e-05
0.921,0.893089,0.106911
0.921,0.041384,0.958616
0.921,0.999302,0.000697
0.921,0.997988,0.002012
0.921,0.999924,7.6e-05
0.921,0.999868,0.000132
0.921,0.999813,0.000187
0.921,0.999334,0.000666
0.921,0.999702,0.000298
0.921,0.999791,0.000209
0.921,0.939338,0.060662
0.921,0.991619,0.008381
0.921,0.990778,0.009222
0.921,0.999469,0.000531
0.921,0.881525,0.118475
0.921,0.999857,0.000143
0.921,0.999525,0.000475
0.921,0.960142,0.039858
0.921,0.999856,0.000144
0.921,0.999954,4.6e-05
0.921,0.886187,0.113813
0.921,0.999862,0.000138
0.921,0.856388,0.143612
0.921,0.971144,0.028856
0.921,0.998406,0.001594
0.921,0.999825,0.000175
0.921,0.999742,0.000258
0.921,0.999408,0.000592
0.921,0.999776,0.000224
0.921,0.862483,0.137517
0.921,0.999718,0.000282
0.921,0.999856,0.000144
0.921,0.999586,0.000414
0.921,0.998634,0.001366
0.921,0.992056,0.007944
0.921,0.999917,8.3e-05
0.921,0.999919,8.1e-05
0.921,0.999861,0.000139
0.921,0.999899,0.000101
0.921,0.999843,0.000157
0.921,0.997962,0.002038
0.921,0.999945,5.5e-05
0.921,0.999655,0.000345
0.921,0.999907,9.3e-05
0.921,0.999952,4.8e-05
0.921,0.97498,0.02502
0.921,0.999795,0.000205
0.921,0.999017,0.000983
0.921,0.99993,7e-05
0.921,0.999757,0.000243
0.921,0.999963,3.7e-05
0.921,0.99964,0.00036
0.921,0.928628,0.071372
0.921,0.999772,0.000228
0.921,0.948039,0.051961
0.921,0.999941,5.9e-05
0.921,0.999953,4.8e-05
0.921,0.036615,0.963386
0.921,0.999905,9.5e-05
0.921,0.999895,0.000105
0.921,0.99748,0.00252
0.921,0.999939,6.1e-05
0.921,0.890414,0.109586
0.921,0.996838,0.003162
0.921,0.999878,0.000122
0.921,0.997291,0.002709
0.921,0.999913,8.7e-05
0.921,0.998207,0.001793
0.921,0.999595,0.000405
0.921,0.934733,0.065267
0.921,0.993679,0.006321
0.921,0.999956,4.4e-05
0.921,0.999827,0.000173
0.921,0.99988,0.00012
0.921,0.994176,0.005824
0.921,0.214872,0.785128
0.921,0.99986,0.00014
0.921,0.535917,0.464083
0.921,0.999973,2.7e-05
0.921,0.998463,0.001537
0.934,0.999936,6.4e-05
0.934,0.991425,0.008575
0.934,0.84609,0.15391
0.934,0.997464,0.002536
0.934,0.800576,0.199424
0.934,0.998978,0.001022
0.934,0.999877,0.000123
0.934,0.999933,6.7e-05
0.934,0.763331,0.236669
0.934,0.995707,0.004293
0.934,0.902662,0.097338
0.934,0.984805,0.015195
0.934,0.999889,0.000111
0.934,0.948815,0.051185
0.934,0.999912,8.8e-05
0.934,0.999924,7.6e-05
0.934,0.999246,0.000754
0.934,0.927019,0.072981
0.934,0.983302,0.016698
0.934,0.999741,0.000259
0.934,0.997876,0.002124
0.934,0.991898,0.008102
0.934,0.998516,0.001484
0.934,0.997987,0.002013
0.934,0.999859,0.000141
0.934,0.996698,0.003302
0.934,0.999978,2.2e-05
0.934,0.999926,7.4e-05
0.934,0.995706,0.004294
0.934,0.996318,0.003682
0.934,0.999309,0.000691
0.934,0.999958,4.2e-05
0.934,0.997853,0.002148
0.934,0.99986,0.00014
0.934,0.998615,0.001385
0.934,0.998394,0.001606
0.934,0.999548,0.000452
0.934,0.980211,0.019789
0.934,0.992241,0.007759
0.934,0.999475,0.000525
0.934,0.995684,0.004316
0.934,0.999915,8.5e-05
0.934,0.999955,4.5e-05
0.934,0.976866,0.023134
0.934,0.999885,0.000115
0.934,0.999707,0.000293
0.934,0.951986,0.048014
0.934,0.998997,0.001003
0.934,0.997372,0.002628
0.934,0.980714,0.019286
0.934,0.268771,0.73123
0.934,0.999055,0.000945
0.934,0.81575,0.18425
0.934,0.999887,0.000113
0.934,0.892841,0.107159
0.934,0.716537,0.283463
0.934,0.991667,0.008333
0.934,0.997815,0.002185
0.934,0.986725,0.013275
0.934,0.999161,0.000839
0.934,0.999758,0.000242
0.934,0.075343,0.924657
0.934,0.999679,0.000321
0.934,0.987238,0.012762
0.934,0.939338,0.060662
0.934,0.999532,0.000468
0.934,0.999213,0.000787
0.934,0.999844,0.000156
0.934,0.936609,0.063391
0.934,0.998825,0.001175
0.934,0.925217,0.074783
0.934,0.976935,0.023065
0.934,0.965565,0.034435
0.934,0.999871,0.000129
0.934,0.999718,0.000282
0.934,0.999835,0.000165
0.934,0.998128,0.001872
0.934,0.999879,0.000121
0.934,0.640798,0.359202
0.934,0.999016,0.000984
0.934,0.596972,0.403028
0.934,0.999909,9.1e-05
0.934,0.999932,6.8e-05
0.934,0.996333,0.003667
0.934,0.950728,0.049272
0.934,0.888999,0.111001
0.934,0.996182,0.003818
0.934,0.999929,7.1e-05
0.934,0.999535,0.000465
0.934,0.999564,0.000436
0.934,0.999904,9.6e-05
0.934,0.941928,0.058072
0.934,0.999611,0.000389
0.934,0.999756,0.000244
0.934,0.992939,0.007061
0.934,0.999944,5.6e-05
0.934,0.999847,0.000153
0.934,0.999722,0.000278
0.934,0.998596,0.001404
0.934,0.999502,0.000498
0.934,0.990435,0.009565
0.946,0.999935,6.5e-05
0.946,0.997341,0.002659
0.946,0.846332,0.153668
0.946,0.994978,0.005022
0.946,0.997378,0.002622
0.946,0.983483,0.016517
0.946,0.999701,0.000299
0.946,0.999765,0.000235
0.946,0.999903,9.7e-05
0.946,0.437891,0.562109
0.946,0.999143,0.000857
0.946,0.841758,0.158242
0.946,0.097659,0.902341
0.946,0.999889,0.000111
0.946,0.760938,0.239062
0.946,0.999828,0.000172
0.946,0.99988,0.00012
0.946,0.999469,0.000531
0.946,0.99987,0.00013
0.946,0.99991,9e-05
0.946,0.999429,0.000571
0.946,0.402697,0.597303
0.946,0.999793,0.000207
0.946,0.422223,0.577777
0.946,0.999756,0.000244
0.946,0.022679,0.977321
0.946,0.976842,0.023159
0.946,0.969681,0.030319
0.946,0.999915,8.5e-05
0.946,0.407227,0.592773
0.946,0.99989,0.00011
0.946,0.998479,0.001521
0.946,0.479083,0.520917
0.946,0.999351,0.000649
0.946,0.996089,0.003911
0.946,0.99996,4e-05
0.946,0.999121,0.000879
0.946,0.947629,0.052371
0.946,0.999104,0.000896
0.946,0.990707,0.009293
0.946,0.998507,0.001493
0.946,0.87714,0.12286
0.946,0.998151,0.001849
0.946,0.996312,0.003688
0.946,0.999963,3.7e-05
0.946,0.978247,0.021753
0.946,0.998725,0.001275
0.946,0.999228,0.000772
0.946,0.997641,0.002359
0.946,0.992271,0.007729
0.946,0.999947,5.3e-05
0.946,0.97573,0.02427
0.946,0.998591,0.001409
0.946,0.995261,0.004739
0.946,0.999213,0.000787
0.946,0.154891,0.845109
0.946,0.987596,0.012404
0.946,0.999782,0.000218
0.946,0.999014,0.000986
0.946,0.998279,0.001721
0.946,0.999696,0.000304
0.946,0.53655,0.46345
0.946,0.993774,0.006226
0.946,0.828194,0.171806
0.946,0.409045,0.590955
0.946,0.95853,0.04147
0.946,0.99975,0.00025
0.946,0.999463,0.000537
0.946,0.236747,0.763253
0.946,0.999952,4.8e-05
0.946,0.999056,0.000944
0.946,0.999618,0.000381
0.946,0.997734,0.002266
0.946,0.998173,0.001827
0.946,0.262375,0.737625
0.946,0.921856,0.078144
0.946,0.999832,0.000168
0.946,0.999848,0.000152
0.946,0.983574,0.016426
0.946,0.999684,0.000316
0.946,0.906178,0.093822
0.946,0.987911,0.012089
0.946,0.005365,0.994635
0.946,0.551334,0.448666
0.946,0.929624,0.070376
0.946,0.998334,0.001666
0.946,0.999905,9.5e-05
0.946,0.908752,0.091248
0.946,0.999283,0.000717
0.946,0.999525,0.000475
0.946,0.999916,8.4e-05
0.946,0.200928,0.799072
0.946,0.999421,0.000579
0.946,0.852957,0.147043
0.946,0.995287,0.004713
0.946,0.984352,0.015647
0.946,0.9999,1e-04
0.946,0.7997,0.2003
0.946,0.97071,0.02929
0.946,0.999807,0.000193
0.946,0.999782,0.000218
0.958,0.895971,0.104029
0.958,0.999828,0.000172
0.958,0.996795,0.003205
0.958,0.999552,0.000448
0.958,0.900122,0.099877
0.958,0.995631,0.004369
0.958,0.995176,0.004824
0.958,0.391977,0.608023
0.958,0.999334,0.000666
0.958,0.999075,0.000925
0.958,0.999799,0.000201
0.958,0.17761,0.82239
0.958,0.994759,0.005241
0.958,0.958409,0.041591
0.958,0.074762,0.925238
0.958,0.975373,0.024627
0.958,0.98353,0.01647
0.958,0.999774,0.000226
0.958,0.999783,0.000217
0.958,0.999696,0.000304
0.958,0.951428,0.048572
0.958,0.99985,0.00015
0.958,0.999701,0.000299
0.958,0.987294,0.012707
0.958,0.964424,0.035576
0.958,0.998135,0.001865
0.958,0.99747,0.00253
0.958,0.99454,0.00546
0.958,0.964605,0.035395
0.958,0.99991,9e-05
0.958,0.997363,0.002637
0.958,0.997703,0.002297
0.958,0.999789,0.000211
0.958,0.999474,0.000526
0.958,0.999722,0.000278
0.958,0.999199,0.000801
0.958,0.999623,0.000377
0.958,0.999311,0.000689
0.958,0.999282,0.000718
0.958,0.533945,0.466055
0.958,0.999717,0.000283
0.958,0.999754,0.000246
0.958,0.998123,0.001877
0.958,0.096034,0.903966
0.958,0.999396,0.000604
0.958,0.999345,0.000655
0.958,0.983672,0.016328
0.958,0.99961,0.000391
0.958,0.996145,0.003855
0.958,0.976447,0.023553
0.958,0.184009,0.815991
0.958,0.996122,0.003878
0.958,0.999569,0.000431
0.958,0.999796,0.000204
0.958,0.999809,0.000191
0.958,0.998752,0.001248
0.958,0.999568,0.000432
0.958,0.999482,0.000518
0.958,0.070485,0.929515
0.958,0.99977,0.00023
0.958,0.96642,0.03358
0.958,0.992538,0.007462
0.958,0.001966,0.998034
0.958,0.99441,0.00559
0.958,0.428928,0.571072
0.958,0.98758,0.01242
0.958,0.999921,7.9e-05
0.958,0.999896,0.000104
0.958,0.992783,0.007217
0.958,0.407638,0.592362
0.958,0.293837,0.706163
0.958,0.959857,0.040143
0.958,0.81499,0.18501
0.958,0.984647,0.015353
0.958,0.999238,0.000762
0.958,0.999483,0.000517
0.958,0.425621,0.574379
0.958,0.999886,0.000114
0.958,0.952849,0.047151
0.958,0.99971,0.00029
0.958,0.856239,0.143761
0.958,0.99796,0.00204
0.958,0.99982,0.00018
0.958,0.999611,0.000389
0.958,0.99848,0.00152
0.958,0.998671,0.001329
0.958,0.999921,7.9e-05
0.958,0.999734,0.000266
0.958,0.477796,0.522204
0.958,0.922996,0.077004
0.958,0.851025,0.148975
0.958,0.998675,0.001325
0.958,0.983919,0.016081
0.958,0.837654,0.162346
0.958,0.895677,0.104323
0.958,0.993371,0.006629
0.958,0.999138,0.000862
0.958,0.999766,0.000234
0.958,0.0103,0.9897
0.958,0.376009,0.623991
0.958,0.999763,0.000237
0.970,0.999498,0.000502
0.970,0.999037,0.000963
0.970,0.999415,0.000585
0.970,0.829793,0.170207
0.970,0.981521,0.018479
0.970,0.998671,0.001329
0.970,0.970743,0.029257
0.970,0.966681,0.033319
0.970,0.96796,0.03204
0.970,0.632135,0.367865
0.970,0.999834,0.000166
0.970,0.573056,0.426944
0.970,0.991334,0.008665
0.970,0.998662,0.001338
0.970,0.997825,0.002175
0.970,0.999826,0.000175
0.970,0.594658,0.405342
0.970,0.018432,0.981568
0.970,0.972107,0.027893
0.970,0.598505,0.401495
0.970,0.998464,0.001536
0.970,0.999808,0.000192
0.970,0.001944,0.998056
0.970,0.458863,0.541137
0.970,0.999281,0.000719
0.970,0.962492,0.037508
0.970,0.991709,0.008291
0.970,0.996138,0.003861
0.970,0.973131,0.026869
0.970,0.998641,0.001359
0.970,0.148646,0.851354
0.970,0.740164,0.259837
0.970,0.999466,0.000534
0.970,0.552191,0.447809
0.970,0.423982,0.576018
0.970,0.999969,3.1e-05
0.970,0.999658,0.000342
0.970,0.862282,0.137718
0.970,0.529759,0.470241
0.970,0.999635,0.000365
0.970,0.999168,0.000833
0.970,0.999788,0.000212
0.970,0.999815,0.000185
0.970,0.999359,0.000641
0.970,0.059977,0.940024
0.970,0.998831,0.001169
0.970,0.979578,0.020422
0.970,0.995278,0.004722
0.970,0.998271,0.001729
0.970,0.998099,0.001901
0.970,0.999685,0.000315
0.970,0.833015,0.166985
0.970,0.999689,0.000311
0.970,0.329228,0.670772
0.970,0.987415,0.012586
0.970,0.999437,0.000563
0.970,0.999172,0.000828
0.970,0.999783,0.000217
