temperature,ordered_probability,amorphous_probability
1.147,0.109834,0.890166
1.147,0.585348,0.414652
1.147,0.11394,0.88606
1.147,0.99761,0.00239
1.147,0.003994,0.996006
1.147,0.22615,0.773851
1.147,0.220869,0.779131
1.147,0.000974,0.999026
1.147,0.751296,0.248704
1.147,0.009311,0.990689
1.147,0.515995,0.484005
1.147,0.48916,0.510841
1.147,0.708304,0.291696
1.147,0.999867,0.000133
1.147,0.955196,0.044803
1.147,0.486625,0.513375
1.147,0.988239,0.011761
1.147,0.963303,0.036697
1.147,0.035215,0.964785
1.147,0.836457,0.163543
1.147,0.129983,0.870017
1.147,0.979526,0.020474
1.147,0.000587,0.999413
1.147,0.996916,0.003084
1.147,0.470706,0.529294
1.147,0.132282,0.867718
1.147,0.994967,0.005033
1.147,0.974632,0.025368
1.147,0.738571,0.261429
1.147,0.009107,0.990893
1.147,0.215911,0.784089
1.147,0.999698,0.000302
1.147,0.000496,0.999504
1.147,0.006171,0.993829
1.147,0.997158,0.002842
1.147,0.165745,0.834255
1.147,0.014309,0.985691
1.147,0.755156,0.244844
1.147,0.769897,0.230103
1.147,0.858394,0.141606
1.147,0.016709,0.983291
1.147,0.84444,0.15556
1.147,0.097858,0.902142
1.147,0.88932,0.11068
1.147,0.609726,0.390274
1.147,0.010768,0.989232
1.147,0.692852,0.307148
1.147,0.98991,0.01009
1.147,0.070657,0.929343
1.147,0.999851,0.000149
1.147,0.999973,2.7e-05
1.147,0.081335,0.918665
1.147,0.060076,0.939924
1.147,0.015745,0.984254
1.147,0.074748,0.925252
1.147,0.999091,0.000909
1.147,0.20301,0.79699
1.147,0.488928,0.511072
1.147,0.990344,0.009656
1.147,0.90169,0.09831
1.153,0.003602,0.996398
1.153,0.541152,0.458848
1.153,0.25841,0.74159
1.153,0.000184,0.999816
1.153,0.672662,0.327338
1.153,0.927252,0.072748
1.153,0.168153,0.831847
1.153,0.85773,0.142269
1.153,0.645584,0.354416
1.153,0.998591,0.001409
1.153,0.866447,0.133553
1.153,0.986087,0.013913
1.153,0.006398,0.993602
1.153,0.390354,0.609646
1.153,0.966206,0.033794
1.153,0.02492,0.97508
1.153,0.385897,0.614104
1.153,0.999449,0.000551
1.153,0.018512,0.981488
1.153,0.004225,0.995775
1.153,0.505714,0.494286
1.153,0.978516,0.021484
1.153,0.990269,0.009731
1.153,0.000523,0.999477
1.153,0.053844,0.946156
1.153,0.999011,0.000989
1.153,0.993177,0.006823
1.153,0.98063,0.01937
1.153,0.592054,0.407946
1.153,0.339773,0.660227
1.153,6.7e-05,0.999933
1.153,0.423223,0.576778
1.153,0.795648,0.204352
1.153,0.116235,0.883765
1.153,0.000464,0.999536
1.153,0.000688,0.999312
1.153,0.970733,0.029267
1.153,0.987122,0.012878
1.153,0.039626,0.960374
1.153,0.047578,0.952422
1.153,0.346821,0.653179
1.153,0.61836,0.38164
1.153,0.983883,0.016117
1.153,0.012356,0.987644
1.153,0.750944,0.249056
1.153,0.000733,0.999267
1.153,8.6e-05,0.999914
1.153,0.991395,0.008605
1.153,0.36182,0.63818
1.153,0.623995,0.376005
1.153,0.984464,0.015536
1.153,0.942755,0.057245
1.153,0.787455,0.212545
1.153,0.022283,0.977717
1.153,0.018083,0.981917
1.153,0.119478,0.880522
1.153,0.000752,0.999248
1.153,0.889579,0.110421
1.153,0.68192,0.31808
1.153,0.997017,0.002983
1.153,0.467002,0.532998
1.153,0.920837,0.079163
1.153,0.050984,0.949016
1.153,0.995127,0.004873
1.153,0.086907,0.913093
1.153,0.999132,0.000868
1.153,0.003455,0.996545
1.153,0.983247,0.016753
1.153,0.172318,0.827682
1.153,0.183901,0.816099
1.153,0.99814,0.00186
1.153,0.204568,0.795432
1.153,7.4e-05,0.999926
1.153,0.11573,0.88427
1.153,0.9879,0.0121
1.153,0.161557,0.838443
1.153,0.432744,0.567256
1.153,0.018029,0.981971
1.153,0.999795,0.000205
1.153,0.997181,0.002819
1.153,0.986059,0.013942
1.153,0.514866,0.485134
1.153,0.011467,0.988533
1.153,0.988005,0.011995
1.153,5.3e-05,0.999947
1.153,0.972664,0.027336
1.153,0.154775,0.845225
1.153,8.6e-05,0.999914
1.153,0.008041,0.991959
1.153,0.678649,0.321351
1.153,0.310276,0.689724
1.153,0.001472,0.998528
1.153,0.17459,0.82541
1.153,0.470799,0.529201
1.153,0.355275,0.644725
1.153,5.9e-05,0.99994
1.153,0.563785,0.436215
1.153,0.045909,0.954091
1.153,0.012609,0.987391
1.153,0.247559,0.752441
1.159,0.167219,0.832781
1.159,0.018327,0.981673
1.159,0.997894,0.002106
1.159,0.069022,0.930978
1.159,0.834356,0.165644
1.159,0.001837,0.998163
1.159,0.96483,0.03517
1.159,0.004696,0.995304
1.159,0.156692,0.843308
1.159,0.981239,0.018761
1.159,0.97637,0.02363
1.159,0.002444,0.997556
1.159,0.996638,0.003362
1.159,0.214291,0.785709
1.159,0.206123,0.793877
1.159,0.005561,0.994439
1.159,3e-06,0.999997
1.159,0.010126,0.989874
1.159,0.084441,0.915559
1.159,0.123697,0.876303
1.159,0.813939,0.186061
1.159,0.9688,0.0312
1.159,0.005451,0.994549
1.159,0.017275,0.982725
1.159,0.021081,0.978919
1.159,0.000326,0.999674
1.159,0.927014,0.072986
1.159,0.013829,0.986171
1.159,0.061862,0.938138
1.159,0.9183,0.081701
1.159,0.105172,0.894828
1.159,0.029405,0.970594
1.159,0.890132,0.109868
1.159,0.552332,0.447668
1.159,0.000338,0.999662
1.159,0.06734,0.93266
1.159,0.758199,0.241801
1.159,0.97657,0.02343
1.159,0.997602,0.002398
1.159,0.952452,0.047548
1.159,0.002103,0.997897
1.159,0.999325,0.000675
1.159,0.98708,0.01292
1.159,0.996432,0.003569
1.159,0.913151,0.086849
1.159,0.382021,0.617979
1.159,0.999589,0.000411
1.159,0.02376,0.97624
1.159,0.876495,0.123505
1.159,0.038931,0.961069
1.159,0.969788,0.030212
1.159,0.945144,0.054856
1.159,0.995066,0.004934
1.159,0.012859,0.987141
1.159,0.002031,0.997969
1.159,0.98189,0.01811
1.159,0.999734,0.000266
1.159,0.422839,0.577161
1.159,0.087327,0.912673
1.159,0.993696,0.006304
1.159,0.272876,0.727124
1.159,0.009872,0.990128
1.159,0.002729,0.997271
1.159,0.019124,0.980876
1.159,0.870771,0.129229
1.159,0.987536,0.012464
1.159,0.812657,0.187343
1.159,0.935692,0.064308
1.159,0.598487,0.401513
1.159,0.000775,0.999225
1.159,0.200889,0.799111
1.159,0.94665,0.05335
1.159,0.66098,0.33902
1.159,0.949537,0.050462
1.159,0.023283,0.976717
1.159,0.00296,0.99704
1.159,0.999001,0.000999
1.159,0.994902,0.005098
1.159,0.969782,0.030218
1.159,0.988055,0.011945
1.159,0.499477,0.500523
1.159,0.135843,0.864157
1.159,0.990004,0.009996
1.159,0.80967,0.19033
1.159,0.242857,0.757143
1.159,0.999986,1.4e-05
1.159,0.00843,0.99157
1.159,0.006323,0.993677
1.159,0.989817,0.010184
1.159,0.814737,0.185263
1.159,0.768788,0.231212
1.159,0.991914,0.008086
1.159,0.540406,0.459594
1.159,0.024562,0.975438
1.159,0.812424,0.187576
1.159,0.891734,0.108266
1.159,0.985455,0.014545
1.159,0.879597,0.120403
1.159,0.429864,0.570136
1.159,0.527581,0.472419
1.165,0.920437,0.079563
1.165,0.945653,0.054347
1.165,0.991021,0.008979
1.165,0.014722,0.985278
1.165,0.971977,0.028023
1.165,0.198341,0.801659
1.165,0.274114,0.725886
1.165,0.000204,0.999796
1.165,0.000111,0.999889
1.165,0.074289,0.925711
1.165,0.000147,0.999853
1.165,0.017239,0.982761
1.165,0.003185,0.996815
1.165,0.877782,0.122218
1.165,0.00215,0.99785
1.165,0.970658,0.029342
1.165,0.629575,0.370425
1.165,0.999761,0.000239
1.165,0.995014,0.004986
1.165,0.431189,0.568811
1.165,0.983427,0.016573
1.165,0.68832,0.31168
1.165,3.7e-05,0.999963
1.165,0.993693,0.006307
1.165,0.988984,0.011016
1.165,4.7e-05,0.999953
1.165,0.999753,0.000247
1.165,0.319111,0.680889
1.165,0.139457,0.860543
1.165,0.123843,0.876157
1.165,0.84777,0.15223
1.165,0.661316,0.338684
1.165,0.996967,0.003033
1.165,0.225841,0.774159
1.165,0.19633,0.80367
1.165,0.001465,0.998535
1.165,0.99571,0.00429
1.165,0.018655,0.981345
1.165,0.000144,0.999856
1.165,1e-06,0.999999
1.165,0.646343,0.353657
1.165,0.987187,0.012813
1.165,0.093856,0.906144
1.165,0.134014,0.865986
1.165,0.008734,0.991266
1.165,0.566579,0.433421
1.165,0.985754,0.014246
1.165,0.000317,0.999683
1.165,0.004234,0.995766
1.165,0.881267,0.118733
1.165,0.992886,0.007114
1.165,0.00013,0.99987
1.165,0.100668,0.899332
1.165,1e-06,0.999999
1.165,0.893282,0.106718
1.165,4e-06,0.999996
1.165,0.034718,0.965282
1.165,0.989265,0.010735
1.165,0.999673,0.000327
1.165,0.122441,0.877559
1.165,0.838499,0.161501
1.165,0.043252,0.956748
1.165,0.999963,3.7e-05
1.165,0.975259,0.024741
1.165,0.935197,0.064803
1.165,0.920792,0.079208
1.165,0.043559,0.956441
1.165,0.909395,0.090605
1.165,0.086047,0.913953
1.165,0.9024,0.0976
1.165,0.785425,0.214575
1.165,0.048915,0.951085
1.165,0.036699,0.9633
1.165,0.000349,0.999651
1.165,0.953644,0.046356
1.165,9.4e-05,0.999906
1.165,0.136337,0.863663
1.165,0.920489,0.079511
1.165,0.973929,0.026071
1.165,0.996672,0.003328
1.165,0.979329,0.020671
1.165,0.00242,0.99758
1.165,0.011124,0.988876
1.165,0.023,0.977
1.165,0.715932,0.284068
1.165,0.733653,0.266347
1.165,0.066479,0.933521
1.165,0.997639,0.002361
1.165,0.973381,0.026619
1.165,0.0,1.0
1.165,0.008419,0.991582
1.165,0.751893,0.248107
1.165,0.769041,0.230959
1.165,0.964531,0.035469
1.165,0.009316,0.990684
1.165,0.059404,0.940596
1.165,0.135029,0.864971
1.165,1e-06,0.999999
1.165,0.016819,0.983181
1.165,0.000374,0.999626
1.171,0.000615,0.999384
1.171,0.997986,0.002015
1.171,0.048623,0.951377
1.171,0.723632,0.276368
1.171,0.113108,0.886892
1.171,0.703889,0.296111
1.171,0.001997,0.998003
1.171,0.465473,0.534527
1.171,0.912275,0.087725
1.171,0.066522,0.933478
1.171,0.003023,0.996977
1.171,0.64729,0.352709
1.171,0.030822,0.969178
1.171,0.697096,0.302904
1.171,0.797585,0.202415
1.171,0.647487,0.352513
1.171,0.75731,0.24269
1.171,0.01866,0.98134
1.171,0.095608,0.904392
1.171,0.001963,0.998037
1.171,0.001231,0.998769
1.171,0.411417,0.588583
1.171,0.98558,0.01442
1.171,0.724099,0.275901
1.171,0.956247,0.043753
1.171,0.040666,0.959334
1.171,0.001329,0.998671
1.171,0.930697,0.069303
1.171,0.179442,0.820558
1.171,0.209462,0.790538
1.171,0.968743,0.031257
1.171,0.999617,0.000382
1.171,0.99948,0.00052
1.171,0.903917,0.096083
1.171,0.993411,0.006589
1.171,0.023125,0.976875
1.171,0.80527,0.19473
1.171,0.090869,0.90913
1.171,0.00956,0.99044
1.171,0.293763,0.706237
1.171,0.761445,0.238555
1.171,0.226239,0.773761
1.171,0.006708,0.993292
1.171,0.399889,0.600111
1.171,0.015271,0.984729
1.171,0.025773,0.974227
1.171,0.928456,0.071544
1.171,0.9793,0.020701
1.171,0.331947,0.668053
1.171,0.995539,0.004461
1.171,8.7e-05,0.999913
1.171,0.00778,0.99222
1.171,0.0,1.0
1.171,0.982638,0.017362
1.171,0.004188,0.995812
1.171,0.794982,0.205018
1.171,0.993235,0.006765
1.171,0.660339,0.339661
1.171,0.004175,0.995825
1.171,4.4e-05,0.999956
1.171,0.974938,0.025062
1.171,0.047729,0.952271
1.171,0.984079,0.015921
1.171,0.106673,0.893327
1.171,0.026667,0.973333
1.171,0.979734,0.020266
1.171,0.873347,0.126653
1.171,0.999842,0.000158
1.171,0.002318,0.997682
1.171,0.999835,0.000165
1.171,0.998765,0.001235
1.171,0.996037,0.003963
1.171,0.003139,0.996861
1.171,0.997068,0.002933
1.171,0.004601,0.995399
1.171,0.992942,0.007058
1.171,0.137806,0.862194
1.171,0.808814,0.191186
1.171,0.092627,0.907373
1.171,0.450197,0.549803
1.171,0.477542,0.522458
1.171,0.000265,0.999735
1.171,0.014247,0.985753
1.171,0.993879,0.006121
1.171,0.66206,0.33794
1.171,0.000788,0.999212
1.171,0.004232,0.995768
1.171,0.103142,0.896858
1.171,0.004074,0.995926
1.171,0.000928,0.999072
1.171,0.221575,0.778425
1.171,0.02946,0.97054
1.171,0.494641,0.505359
1.171,0.016602,0.983398
1.171,0.020415,0.979585
1.171,0.004808,0.995192
1.171,0.001026,0.998975
1.171,0.746969,0.253031
1.171,0.025849,0.974151
1.171,0.865322,0.134677
1.177,0.05,0.95
1.177,0.004434,0.995566
1.177,0.255877,0.744123
1.177,0.169008,0.830992
1.177,0.011807,0.988193
1.177,0.00014,0.99986
1.177,0.738436,0.261564
1.177,0.021047,0.978953
1.177,0.833157,0.166843
1.177,0.997633,0.002367
1.177,0.629307,0.370693
1.177,0.173534,0.826466
1.177,0.001217,0.998783
1.177,0.002234,0.997766
1.177,0.007257,0.992743
1.177,0.005054,0.994946
1.177,0.889844,0.110156
1.177,0.000123,0.999877
1.177,2.4e-05,0.999976
1.177,0.989822,0.010178
1.177,0.018225,0.981775
1.177,0.281306,0.718694
1.177,0.142113,0.857887
1.177,0.370123,0.629877
1.177,0.978216,0.021783
1.177,0.262183,0.737817
1.177,0.00989,0.99011
1.177,0.000104,0.999896
1.177,0.651823,0.348177
1.177,0.806374,0.193626
1.177,0.003339,0.996661
1.177,0.802013,0.197987
1.177,0.34006,0.65994
1.177,0.000445,0.999555
1.177,0.009272,0.990728
1.177,0.911701,0.088299
1.177,0.003669,0.996331
1.177,0.146741,0.853259
1.177,0.785766,0.214234
1.177,0.155289,0.844711
1.177,0.001463,0.998537
1.177,0.570795,0.429205
1.177,0.814457,0.185543
1.177,0.991677,0.008323
1.177,0.623331,0.376669
1.177,0.934964,0.065036
1.177,0.372405,0.627595
1.177,0.039585,0.960415
1.177,0.262675,0.737325
1.177,0.079785,0.920215
1.177,0.136922,0.863078
1.177,0.230004,0.769996
1.177,0.000616,0.999384
1.177,0.065341,0.93466
1.177,0.589633,0.410367
1.177,0.93626,0.06374
1.177,0.149728,0.850272
1.177,5.1e-05,0.999949
1.177,0.012473,0.987527
1.177,0.0,1.0
1.177,0.053979,0.946022
1.177,0.988224,0.011776
1.177,0.999639,0.000361
1.177,0.327439,0.672561
1.177,0.838115,0.161885
1.177,0.765958,0.234042
1.177,6.7e-05,0.999933
1.177,0.923,0.077
1.177,0.005338,0.994662
1.177,0.027075,0.972924
1.177,0.165951,0.834049
1.177,8.7e-05,0.999913
1.177,0.755426,0.244574
1.177,0.000375,0.999625
1.177,6e-06,0.999994
1.177,0.068729,0.931271
1.177,0.064904,0.935096
1.177,0.00108,0.998921
1.177,0.958701,0.041299
1.177,0.970184,0.029816
1.177,0.002217,0.997783
1.177,3.8e-05,0.999962
1.177,0.999696,0.000304
1.177,0.63019,0.36981
1.177,0.008244,0.991756
1.177,0.000241,0.999759
1.177,0.163029,0.836971
1.177,0.690544,0.309456
1.177,0.001683,0.998317
1.177,0.991432,0.008568
1.177,0.039931,0.960069
1.177,0.002833,0.997167
1.177,0.944953,0.055047
1.177,0.997567,0.002433
1.177,0.979059,0.020941
1.177,0.005773,0.994227
1.177,0.373259,0.626741
1.177,0.027753,0.972247
1.177,0.99445,0.005551
1.177,0.002857,0.997143
1.183,0.048196,0.951804
1.183,0.000219,0.99978
1.183,0.940608,0.059391
1.183,0.134122,0.865878
1.183,0.032742,0.967258
1.183,0.006491,0.993509
1.183,0.876051,0.123949
1.183,0.957869,0.042131
1.183,0.189932,0.810068
1.183,0.992632,0.007368
1.183,0.0,1.0
1.183,0.086621,0.913379
1.183,0.861432,0.138568
1.183,0.001376,0.998624
1.183,0.000206,0.999794
1.183,0.998349,0.001651
1.183,0.92925,0.07075
1.183,0.017488,0.982512
1.183,0.075445,0.924555
1.183,0.997105,0.002895
1.183,0.838075,0.161925
1.183,0.200648,0.799352
1.183,0.000123,0.999877
1.183,0.000617,0.999383
1.183,0.027636,0.972364
1.183,0.177702,0.822298
1.183,0.000221,0.999779
1.183,0.535934,0.464066
1.183,8.5e-05,0.999915
1.183,0.954416,0.045585
1.183,0.997013,0.002987
1.183,0.959461,0.040539
1.183,0.843498,0.156502
1.183,0.175991,0.824009
1.183,0.024748,0.975252
1.183,0.007477,0.992523
1.183,0.99987,0.00013
1.183,0.876021,0.123979
1.183,0.02531,0.97469
1.183,0.006694,0.993306
1.183,0.782589,0.217411
1.183,0.997987,0.002013
1.183,0.963067,0.036933
1.183,5.8e-05,0.999942
1.183,0.001983,0.998017
1.183,0.026433,0.973567
1.183,0.979783,0.020217
1.183,0.990918,0.009082
1.183,0.000437,0.999563
1.183,9.9e-05,0.999901
1.183,0.010922,0.989078
1.183,0.034353,0.965647
1.183,0.355204,0.644796
1.183,0.000303,0.999697
1.183,0.039758,0.960242
1.183,0.991295,0.008705
1.183,0.943857,0.056143
1.183,0.008219,0.991781
1.183,0.286296,0.713704
1.183,0.667144,0.332856
1.183,0.473613,0.526387
1.183,0.322103,0.677897
1.183,0.633599,0.366401
1.183,0.080802,0.919198
1.183,0.91364,0.08636
1.183,0.030971,0.969029
1.183,0.897391,0.102609
1.183,0.251357,0.748643
1.183,0.384632,0.615368
1.183,0.004641,0.995359
1.183,0.039409,0.960591
1.183,0.002727,0.997273
1.183,0.833917,0.166083
1.183,0.000624,0.999376
1.183,0.892829,0.107171
1.183,0.009962,0.990038
1.183,0.265208,0.734792
1.183,0.046415,0.953586
1.183,0.661011,0.338989
1.183,0.009126,0.990874
1.183,0.74158,0.25842
1.183,0.000666,0.999334
1.183,1.3e-05,0.999988
1.183,0.002309,0.997691
1.183,0.9694,0.0306
1.183,0.137175,0.862825
1.183,0.112657,0.887343
1.183,0.007599,0.992401
1.183,0.946588,0.053412
1.183,0.006546,0.993454
1.183,0.001783,0.998217
1.183,0.667404,0.332596
1.183,0.405593,0.594407
1.183,0.269093,0.730907
1.183,0.326524,0.673476
1.183,0.568489,0.431511
1.183,0.941171,0.058829
1.183,0.001734,0.998266
1.183,0.922593,0.077407
1.183,0.711597,0.288403
1.189,0.998363,0.001637
1.189,0.988394,0.011606
1.189,0.000331,0.999669
1.189,0.041616,0.958384
1.189,0.99938,0.00062
1.189,0.702835,0.297165
1.189,0.625938,0.374062
1.189,0.989971,0.010029
1.189,0.828036,0.171964
1.189,0.791491,0.208509
1.189,0.023246,0.976754
1.189,0.0273,0.9727
1.189,0.00414,0.99586
1.189,0.817277,0.182723
1.189,0.491857,0.508143
1.189,0.076242,0.923758
1.189,0.016895,0.983106
1.189,0.999958,4.2e-05
1.189,0.9287,0.0713
1.189,0.001022,0.998978
1.189,0.422553,0.577447
1.189,0.343516,0.656484
1.189,0.000428,0.999572
1.189,0.000549,0.999451
1.189,0.998447,0.001553
1.189,0.000981,0.999019
1.189,0.688064,0.311936
1.189,0.136389,0.86361
1.189,0.667823,0.332177
1.189,0.90061,0.09939
1.189,0.002165,0.997835
1.189,0.013835,0.986165
1.189,0.996574,0.003426
1.189,0.07662,0.92338
1.189,0.000137,0.999863
1.189,0.971773,0.028227
1.189,0.002028,0.997972
1.189,0.634577,0.365423
1.189,0.0193,0.9807
1.189,0.010717,0.989283
1.189,0.998769,0.001231
1.189,0.000311,0.999689
1.189,0.998906,0.001095
1.189,0.000232,0.999768
1.189,0.024016,0.975984
1.189,0.030836,0.969164
1.189,0.005143,0.994857
1.189,0.104056,0.895944
1.189,0.211543,0.788457
1.189,0.000247,0.999753
1.189,0.990352,0.009648
1.189,0.002155,0.997845
1.189,0.15901,0.840991
1.189,0.292222,0.707778
1.189,0.00195,0.99805
1.189,0.968579,0.031421
1.189,0.030984,0.969016
1.189,0.000254,0.999746
1.189,0.000212,0.999788
1.189,0.022646,0.977354
1.189,0.004126,0.995874
1.189,0.997974,0.002026
1.189,0.295905,0.704095
1.189,0.000387,0.999613
1.189,0.013323,0.986677
1.189,0.236246,0.763754
1.189,0.008833,0.991168
1.189,0.001565,0.998435
1.189,0.760177,0.239823
1.189,0.069284,0.930716
1.189,0.995769,0.004231
1.189,0.011,0.989
1.189,0.01352,0.98648
1.189,0.999774,0.000226
1.189,0.017528,0.982472
1.189,0.976325,0.023675
1.189,0.819078,0.180922
1.189,0.206492,0.793508
1.189,0.042954,0.957046
1.189,0.026445,0.973555
1.189,0.047305,0.952695
1.189,1.6e-05,0.999984
1.189,0.027332,0.972668
1.189,0.099709,0.900291
1.189,0.997946,0.002054
1.189,0.965867,0.034133
1.189,0.000323,0.999677
1.189,1e-05,0.99999
1.189,0.000581,0.999419
1.189,0.793781,0.206219
1.189,0.808837,0.191163
1.189,0.950738,0.049262
1.189,0.717399,0.282601
1.189,0.032666,0.967334
1.189,0.000966,0.999034
1.189,0.000971,0.999029
1.189,0.995731,0.004269
1.189,0.006003,0.993997
1.189,0.999573,0.000427
1.189,0.088567,0.911433
1.195,0.001921,0.998079
1.195,0.940235,0.059765
1.195,0.128281,0.87172
1.195,0.000225,0.999775
1.195,0.2122,0.7878
1.195,1.8e-05,0.999982
1.195,0.065222,0.934778
1.195,0.729977,0.270023
1.195,0.978016,0.021984
1.195,0.001247,0.998753
1.195,0.984944,0.015056
1.195,0.25485,0.74515
1.195,0.116527,0.883473
1.195,0.009475,0.990525
1.195,0.601786,0.398214
1.195,0.08144,0.91856
1.195,0.777886,0.222114
1.195,0.519858,0.480142
1.195,0.948654,0.051346
1.195,0.407821,0.592179
1.195,0.023081,0.976919
1.195,0.000343,0.999657
1.195,0.015803,0.984197
1.195,0.05821,0.94179
1.195,0.231031,0.768969
1.195,0.464466,0.535534
1.195,0.023839,0.976161
1.195,0.041333,0.958667
1.195,0.166569,0.833431
1.195,0.002675,0.997324
1.195,0.996395,0.003605
1.195,0.015421,0.984578
1.195,0.200273,0.799727
1.195,0.059559,0.940441
1.195,0.361602,0.638398
1.195,0.316568,0.683432
1.195,0.01399,0.98601
1.195,0.00171,0.99829
1.195,0.000218,0.999782
1.195,0.975355,0.024645
1.195,0.462172,0.537828
1.195,9.8e-05,0.999902
1.195,0.099484,0.900516
1.195,0.225895,0.774105
1.195,0.012656,0.987344
1.195,0.817319,0.182681
1.195,0.243524,0.756476
1.195,0.722435,0.277565
1.195,0.00013,0.99987
1.195,0.989357,0.010643
1.195,0.051529,0.948471
1.195,0.000453,0.999547
1.195,0.489784,0.510216
1.195,0.37051,0.62949
1.195,0.498561,0.501439
1.195,0.082901,0.917099
1.195,0.003136,0.996864
1.195,0.181268,0.818732
1.195,0.107549,0.892451
1.195,0.244574,0.755426
1.195,0.001878,0.998122
1.195,0.368701,0.631299
1.195,0.989178,0.010822
1.195,0.792964,0.207036
1.195,0.937065,0.062935
1.195,0.942791,0.057209
1.195,0.916591,0.083409
1.195,0.178154,0.821846
1.195,0.000604,0.999396
1.195,0.991871,0.008129
1.195,0.033352,0.966648
1.195,0.994841,0.005159
1.195,0.961934,0.038066
1.195,5e-05,0.99995
1.195,0.009183,0.990817
1.195,0.577238,0.422762
1.195,0.114057,0.885943
1.195,0.941916,0.058084
1.195,0.722966,0.277034
1.195,0.726003,0.273997
1.195,0.080791,0.919209
1.195,0.998473,0.001527
1.195,0.62475,0.37525
1.195,0.024273,0.975727
1.195,0.934568,0.065432
1.195,0.701495,0.298505
1.195,0.180773,0.819227
1.195,0.001437,0.998563
1.195,7.5e-05,0.999925
1.195,0.380694,0.619306
1.195,0.992197,0.007803
1.195,0.008977,0.991024
1.195,0.945231,0.054769
1.195,0.079371,0.920629
1.195,0.026866,0.973134
1.195,0.828112,0.171888
1.195,0.011732,0.988268
1.195,0.341598,0.658402
1.195,0.00011,0.99989
1.195,0.33665,0.66335
1.202,0.00073,0.99927
1.202,0.999743,0.000257
1.202,0.326396,0.673604
1.202,0.648829,0.351171
1.202,0.007659,0.992341
1.202,0.323627,0.676373
1.202,0.003541,0.996459
1.202,2e-05,0.99998
1.202,0.490606,0.509394
1.202,0.180063,0.819937
1.202,0.862099,0.137901
1.202,0.112397,0.887603
1.202,0.026013,0.973987
1.202,0.00294,0.99706
1.202,5e-05,0.99995
1.202,0.81949,0.18051
1.202,0.984175,0.015825
1.202,0.033814,0.966186
1.202,0.049319,0.950681
1.202,0.899063,0.100937
1.202,0.02069,0.97931
1.202,0.095823,0.904177
1.202,0.000756,0.999244
1.202,0.033303,0.966697
1.202,0.000616,0.999384
1.202,0.792498,0.207502
1.202,0.98748,0.01252
1.202,0.698782,0.301218
1.202,0.323783,0.676217
1.202,0.308158,0.691842
1.202,0.00719,0.99281
1.202,0.000213,0.999787
1.202,0.99083,0.00917
1.202,0.952327,0.047673
1.202,0.000243,0.999757
1.202,0.466622,0.533378
1.202,0.958997,0.041003
1.202,0.032859,0.96714
1.202,0.064171,0.935829
1.202,0.966166,0.033834
1.202,0.006466,0.993534
1.202,0.019248,0.980752
1.202,0.549074,0.450926
1.202,0.000658,0.999342
1.202,0.013207,0.986793
1.202,0.999156,0.000844
1.202,0.003267,0.996733
1.202,0.001348,0.998652
1.202,0.996609,0.003391
1.202,0.927189,0.072811
1.202,0.16027,0.83973
1.202,0.03756,0.96244
1.202,0.296101,0.703899
1.202,0.276515,0.723485
1.202,0.395738,0.604262
1.202,0.925749,0.074251
1.202,0.763469,0.236531
1.202,0.838685,0.161315
1.202,0.757023,0.242977
1.202,0.997292,0.002708
1.202,0.612043,0.387957
1.202,0.001453,0.998547
1.202,0.07484,0.92516
1.202,0.558914,0.441086
1.202,0.007108,0.992892
1.202,0.133935,0.866065
1.202,0.012238,0.987762
1.202,0.022581,0.977419
1.202,0.109066,0.890934
1.202,0.007045,0.992955
1.202,0.051029,0.948971
1.202,0.038704,0.961296
1.202,0.96679,0.03321
1.202,0.153368,0.846632
1.202,0.995423,0.004577
1.202,0.954726,0.045274
1.202,0.000417,0.999583
1.202,0.066661,0.933339
1.202,0.000788,0.999212
1.202,0.234714,0.765286
1.202,0.173782,0.826218
1.202,0.000205,0.999795
1.202,0.000258,0.999742
1.202,0.851942,0.148058
1.202,0.001324,0.998676
1.202,0.271445,0.728555
1.202,0.958332,0.041668
1.202,0.034324,0.965676
1.202,5.8e-05,0.999942
1.202,0.406484,0.593516
1.202,0.043001,0.956998
1.202,0.672481,0.327519
1.202,0.745021,0.254979
1.202,0.000766,0.999234
1.202,1.3e-05,0.999987
1.202,0.563887,0.436113
1.202,0.006293,0.993708
1.202,0.03473,0.96527
1.202,0.001697,0.998303
1.202,0.999137,0.000863
1.208,0.996459,0.003541
1.208,0.052666,0.947334
1.208,0.003498,0.996502
1.208,0.899967,0.100033
1.208,0.004313,0.995687
1.208,0.000141,0.999859
1.208,0.141284,0.858716
1.208,0.999313,0.000687
1.208,0.000216,0.999784
1.208,0.971148,0.028852
1.208,0.000593,0.999407
1.208,1.8e-05,0.999982
1.208,0.936761,0.063239
1.208,0.002352,0.997648
1.208,0.000538,0.999462
1.208,0.014221,0.985779
1.208,0.90542,0.09458
1.208,0.655949,0.344051
1.208,0.011514,0.988486
1.208,0.000126,0.999874
1.208,0.976999,0.023001
1.208,0.046781,0.953219
1.208,0.971726,0.028274
1.208,0.994281,0.005719
1.208,0.000109,0.999891
1.208,0.871074,0.128926
1.208,0.000315,0.999685
1.208,2.4e-05,0.999976
1.208,0.549973,0.450027
1.208,0.021093,0.978907
1.208,0.999014,0.000986
1.208,0.430083,0.569917
1.208,1e-06,0.999999
1.208,9.6e-05,0.999904
1.208,0.004418,0.995582
