temperature,ordered_probability,amorphous_probability
1.147,0.266123,0.733876
1.147,0.976242,0.023758
1.147,0.35704,0.64296
1.147,0.998527,0.001473
1.147,0.184002,0.815998
1.147,0.983431,0.016569
1.147,0.219138,0.780862
1.147,0.282244,0.717756
1.147,0.018284,0.981716
1.147,0.070472,0.929528
1.147,0.058973,0.941027
1.147,0.027348,0.972652
1.147,0.001287,0.998713
1.147,0.000767,0.999233
1.147,0.014055,0.985945
1.147,0.981931,0.018069
1.147,0.115259,0.884741
1.147,0.004434,0.995566
1.147,0.174496,0.825504
1.147,0.271935,0.728065
1.147,0.000856,0.999144
1.147,0.092325,0.907675
1.147,0.150452,0.849548
1.147,0.005803,0.994197
1.147,0.001808,0.998192
1.147,0.991164,0.008836
1.147,0.813692,0.186308
1.147,0.999904,9.5e-05
1.147,0.810262,0.189738
1.147,0.002002,0.997998
1.147,0.170541,0.829459
1.147,0.387368,0.612632
1.147,0.022135,0.977865
1.147,0.000594,0.999406
1.147,0.00211,0.99789
1.147,0.006758,0.993242
1.147,0.794295,0.205705
1.147,0.807751,0.192249
1.147,0.017226,0.982774
1.147,0.006283,0.993717
1.147,0.037159,0.962841
1.147,0.308134,0.691866
1.147,0.884885,0.115115
1.147,0.011119,0.988881
1.147,0.210555,0.789445
1.147,0.001628,0.998372
1.147,0.998837,0.001163
1.147,0.99817,0.00183
1.147,0.935773,0.064227
1.147,0.110638,0.889362
1.147,0.021333,0.978667
1.147,0.469827,0.530173
1.147,0.002049,0.997951
1.147,0.000304,0.999696
1.147,0.579245,0.420755
1.147,0.007905,0.992095
1.147,0.799772,0.200228
1.147,0.00445,0.99555
1.147,0.000468,0.999532
1.147,0.974786,0.025214
1.147,0.99996,4e-05
1.147,0.124792,0.875208
1.147,0.913911,0.086089
1.147,0.899748,0.100252
1.147,0.043577,0.956423
1.147,0.025635,0.974365
1.147,0.955372,0.044629
1.147,0.0081,0.9919
1.147,0.001148,0.998852
1.147,0.16878,0.83122
1.147,0.010734,0.989266
1.147,0.899412,0.100588
1.147,0.048994,0.951006
1.147,0.208341,0.79166
1.147,0.030399,0.969601
1.147,0.957218,0.042782
1.153,0.000648,0.999352
1.153,0.423218,0.576782
1.153,0.031001,0.968999
1.153,0.000175,0.999825
1.153,9.9e-05,0.999901
1.153,0.052528,0.947472
1.153,0.000432,0.999568
1.153,0.016325,0.983675
1.153,0.262935,0.737065
1.153,0.24439,0.75561
1.153,0.002101,0.997899
1.153,0.002706,0.997294
1.153,0.058896,0.941104
1.153,0.002009,0.997991
1.153,0.435072,0.564928
1.153,0.007584,0.992416
1.153,0.117165,0.882835
1.153,0.211763,0.788237
1.153,0.584385,0.415615
1.153,0.010051,0.989949
1.153,0.006377,0.993623
1.153,0.086029,0.913971
1.153,0.00073,0.99927
1.153,0.009249,0.990751
1.153,0.183368,0.816632
1.153,0.000814,0.999186
1.153,0.162652,0.837348
1.153,0.356518,0.643482
1.153,0.001353,0.998647
1.153,0.008557,0.991443
1.153,0.015065,0.984936
1.153,0.022189,0.977811
1.153,0.006357,0.993642
1.153,0.380361,0.619639
1.153,0.013344,0.986656
1.153,0.011815,0.988185
1.153,0.308224,0.691776
1.153,0.000157,0.999843
1.153,0.847923,0.152077
1.153,0.410468,0.589532
1.153,0.002401,0.997599
1.153,0.022547,0.977453
1.153,0.001437,0.998563
1.153,0.016883,0.983117
1.153,0.97504,0.02496
1.153,0.031887,0.968113
1.153,0.993837,0.006163
1.153,0.581643,0.418357
1.153,0.000741,0.999259
1.153,0.073314,0.926686
1.153,0.752339,0.247661
1.153,0.963458,0.036542
1.153,0.181434,0.818566
1.153,8.7e-05,0.999912
1.153,0.024945,0.975055
1.153,0.11257,0.88743
1.153,0.089409,0.910591
1.153,0.896199,0.103801
1.153,0.023704,0.976296
1.153,0.588982,0.411018
1.153,0.928399,0.071601
1.153,0.989487,0.010513
1.153,0.472901,0.527099
1.153,0.000361,0.999639
1.153,0.014459,0.985542
1.153,0.024603,0.975397
1.153,0.148526,0.851474
1.153,0.000638,0.999362
1.153,0.006837,0.993163
1.153,0.001935,0.998065
1.153,0.23402,0.76598
1.153,0.000599,0.999401
1.153,0.131028,0.868972
1.153,0.029251,0.970749
1.153,0.017198,0.982802
1.153,0.021872,0.978128
1.153,0.006391,0.993609
1.153,0.08147,0.91853
1.153,0.066044,0.933957
1.153,0.915233,0.084767
1.153,0.01166,0.98834
1.153,0.117811,0.882188
1.153,0.965256,0.034744
1.153,0.00035,0.99965
1.153,0.986495,0.013505
1.153,0.279081,0.720919
1.153,0.000282,0.999718
1.153,0.023243,0.976757
1.153,0.026193,0.973807
1.153,0.002997,0.997003
1.153,2e-05,0.99998
1.153,2.9e-05,0.999971
1.153,0.000154,0.999846
1.153,0.882663,0.117337
1.153,0.994831,0.005169
1.153,0.101796,0.898204
1.153,0.005216,0.994784
1.153,0.000125,0.999875
1.153,0.026673,0.973327
1.153,0.292366,0.707634
1.159,0.048733,0.951267
1.159,0.022106,0.977895
1.159,0.01813,0.98187
1.159,0.038199,0.961801
1.159,0.71069,0.28931
1.159,0.030877,0.969123
1.159,1.8e-05,0.999982
1.159,0.041479,0.958521
1.159,0.064424,0.935576
1.159,0.021679,0.978321
1.159,0.037186,0.962814
1.159,0.01686,0.98314
1.159,0.03538,0.96462
1.159,0.019384,0.980616
1.159,0.119542,0.880458
1.159,0.000365,0.999635
1.159,0.99432,0.00568
1.159,0.002432,0.997568
1.159,0.000142,0.999858
1.159,0.001391,0.998609
1.159,0.452633,0.547367
1.159,0.036298,0.963702
1.159,0.060318,0.939682
1.159,0.019797,0.980203
1.159,0.083132,0.916868
1.159,0.248025,0.751976
1.159,0.219333,0.780667
1.159,0.1617,0.8383
1.159,0.986267,0.013733
1.159,0.004494,0.995506
1.159,0.790822,0.209178
1.159,0.01736,0.98264
1.159,0.171188,0.828812
1.159,0.857118,0.142882
1.159,0.997733,0.002267
1.159,0.772759,0.227241
1.159,0.001357,0.998643
1.159,0.030645,0.969355
1.159,0.80242,0.19758
1.159,0.036696,0.963304
1.159,0.044115,0.955885
1.159,0.485196,0.514804
1.159,3e-06,0.999997
1.159,0.000875,0.999125
1.159,0.817706,0.182294
1.159,0.834827,0.165173
1.159,0.36656,0.63344
1.159,0.100962,0.899038
1.159,0.5697,0.4303
1.159,0.002996,0.997004
1.159,4e-05,0.99996
1.159,0.587317,0.412683
1.159,0.015714,0.984286
1.159,0.058683,0.941317
1.159,3.4e-05,0.999966
1.159,0.018631,0.981369
1.159,0.299496,0.700504
1.159,0.477859,0.522141
1.159,0.997414,0.002586
1.159,0.002094,0.997906
1.159,0.691275,0.308725
1.159,0.145086,0.854914
1.159,0.002604,0.997396
1.159,0.000643,0.999357
1.159,0.064854,0.935146
1.159,0.011525,0.988475
1.159,0.109298,0.890702
1.159,0.140025,0.859975
1.159,0.014061,0.985939
1.159,0.846674,0.153326
1.159,0.004688,0.995312
1.159,0.046073,0.953927
1.159,0.004723,0.995277
1.159,0.603727,0.396273
1.159,0.000631,0.999369
1.159,0.004939,0.995061
1.159,0.056344,0.943656
1.159,0.713418,0.286582
1.159,0.009926,0.990074
1.159,0.010653,0.989347
1.159,0.016075,0.983925
1.159,0.08321,0.91679
1.159,0.192439,0.807561
1.159,0.008999,0.991001
1.159,0.025145,0.974855
1.159,0.000528,0.999472
1.159,6.6e-05,0.999934
1.159,0.649428,0.350572
1.159,0.035129,0.964871
1.159,0.756481,0.243519
1.159,0.045576,0.954424
1.159,0.96063,0.03937
1.159,0.652519,0.347481
1.159,0.429206,0.570794
1.159,0.983118,0.016882
1.159,0.001099,0.998901
1.159,0.502405,0.497595
1.159,0.006658,0.993342
1.159,0.093717,0.906283
1.159,0.635984,0.364016
1.165,0.001355,0.998644
1.165,0.461525,0.538475
1.165,0.062888,0.937112
1.165,0.000828,0.999172
1.165,9.1e-05,0.99991
1.165,0.000442,0.999558
1.165,0.022184,0.977816
1.165,0.054334,0.945666
1.165,0.000258,0.999742
1.165,0.002355,0.997645
1.165,0.022126,0.977874
1.165,0.850467,0.149533
1.165,0.039332,0.960668
1.165,0.178277,0.821723
1.165,0.000439,0.999561
1.165,0.739862,0.260138
1.165,0.065422,0.934578
1.165,0.031246,0.968754
1.165,0.957825,0.042175
1.165,0.046459,0.953541
1.165,0.9663,0.0337
1.165,0.040365,0.959635
1.165,0.626346,0.373654
1.165,0.243962,0.756038
1.165,0.021172,0.978828
1.165,0.362339,0.637661
1.165,7e-06,0.999993
1.165,0.076285,0.923715
1.165,0.897084,0.102916
1.165,0.016459,0.983541
1.165,0.001501,0.998499
1.165,0.093897,0.906103
1.165,0.00484,0.99516
1.165,0.000356,0.999644
1.165,0.000726,0.999274
1.165,0.004077,0.995924
1.165,0.004873,0.995127
1.165,0.006798,0.993202
1.165,0.907479,0.092521
1.165,0.007202,0.992798
1.165,0.05371,0.94629
1.165,0.114884,0.885116
1.165,0.112805,0.887195
1.165,0.00287,0.99713
1.165,0.013861,0.986139
1.165,0.008755,0.991245
1.165,0.003759,0.996241
1.165,0.118298,0.881702
1.165,0.000226,0.999774
1.165,0.987622,0.012378
1.165,0.263482,0.736518
1.165,0.002338,0.997662
1.165,0.143048,0.856952
1.165,0.001883,0.998117
1.165,0.001518,0.998482
1.165,0.033386,0.966614
1.165,0.000296,0.999704
1.165,0.999644,0.000356
1.165,0.000303,0.999697
1.165,0.114698,0.885302
1.165,0.001637,0.998363
1.165,0.021192,0.978808
1.165,0.786103,0.213897
1.165,0.005188,0.994812
1.165,0.009298,0.990702
1.165,0.001636,0.998364
1.165,0.039038,0.960962
1.165,0.202081,0.797919
1.165,0.727426,0.272574
1.165,0.009499,0.990501
1.165,0.920443,0.079557
1.165,0.000225,0.999776
1.165,0.69069,0.30931
1.165,0.01274,0.98726
1.165,0.000971,0.999029
1.165,0.476441,0.523559
1.165,0.103744,0.896256
1.165,0.04525,0.95475
1.165,0.07865,0.92135
1.165,3.7e-05,0.999963
1.165,7.5e-05,0.999925
1.165,0.000497,0.999503
1.165,0.808644,0.191356
1.165,2.6e-05,0.999974
1.165,0.125742,0.874258
1.165,0.279587,0.720413
1.165,0.229125,0.770875
1.165,0.270798,0.729202
1.165,0.003504,0.996496
1.165,0.04629,0.953711
1.165,0.74485,0.25515
1.165,0.001059,0.998941
1.165,0.093783,0.906217
1.165,0.032937,0.967063
1.165,0.567096,0.432904
1.165,0.022307,0.977693
1.165,0.039606,0.960394
1.165,0.017253,0.982747
1.165,0.793428,0.206572
1.165,0.234864,0.765136
1.171,0.000739,0.999261
1.171,0.000115,0.999885
1.171,0.001381,0.998619
1.171,0.752779,0.247221
1.171,0.007079,0.992921
1.171,0.004564,0.995436
1.171,0.046819,0.953181
1.171,6.2e-05,0.999938
1.171,0.000917,0.999083
1.171,0.000684,0.999316
1.171,0.002414,0.997586
1.171,0.000805,0.999195
1.171,0.041458,0.958542
1.171,0.061689,0.938311
1.171,0.026563,0.973437
1.171,0.005606,0.994394
1.171,0.024374,0.975626
1.171,0.003132,0.996868
1.171,0.812819,0.187181
1.171,0.08686,0.91314
1.171,0.10016,0.89984
1.171,0.015021,0.984979
1.171,0.000556,0.999444
1.171,0.004074,0.995926
1.171,0.004402,0.995598
1.171,0.055654,0.944346
1.171,0.035248,0.964752
1.171,0.334546,0.665454
1.171,0.009072,0.990928
1.171,0.026944,0.973056
1.171,0.007932,0.992068
1.171,0.154748,0.845252
1.171,0.001345,0.998655
1.171,0.005012,0.994988
1.171,0.044508,0.955492
1.171,0.006068,0.993932
1.171,0.029054,0.970946
1.171,0.387455,0.612545
1.171,0.141763,0.858237
1.171,0.022884,0.977116
1.171,0.183255,0.816745
1.171,0.060542,0.939458
1.171,0.019247,0.980753
1.171,0.035766,0.964234
1.171,0.054713,0.945287
1.171,0.057257,0.942743
1.171,0.102451,0.897549
1.171,0.737411,0.262589
1.171,0.603889,0.396111
1.171,0.001841,0.998159
1.171,0.061728,0.938272
1.171,3.3e-05,0.999967
1.171,0.000456,0.999544
1.171,0.003899,0.996101
1.171,0.015461,0.984539
1.171,0.007723,0.992277
1.171,0.001515,0.998485
1.171,0.00028,0.99972
1.171,0.009063,0.990937
1.171,0.932586,0.067414
1.171,0.002148,0.997852
1.171,0.005074,0.994926
1.171,0.019994,0.980006
1.171,0.361013,0.638987
1.171,0.002362,0.997638
1.171,0.025815,0.974185
1.171,0.000837,0.999163
1.171,0.591354,0.408646
1.171,0.803275,0.196725
1.171,0.987261,0.012739
1.171,0.000136,0.999864
1.171,0.199622,0.800378
1.171,0.772719,0.227281
1.171,2.1e-05,0.999979
1.171,0.427083,0.572917
1.171,0.082257,0.917743
1.171,0.461281,0.53872
1.171,0.010315,0.989685
1.171,0.124142,0.875858
1.171,0.136797,0.863203
1.171,0.000322,0.999678
1.171,0.464635,0.535365
1.171,0.000594,0.999406
1.171,0.000409,0.999591
1.171,0.54127,0.45873
1.171,0.014237,0.985763
1.171,0.245258,0.754742
1.171,0.001456,0.998544
1.171,0.001193,0.998807
1.171,0.019175,0.980825
1.171,0.00884,0.99116
1.171,0.001463,0.998537
1.171,0.234314,0.765686
1.171,0.060714,0.939286
1.171,0.019054,0.980946
1.171,0.000353,0.999647
1.171,0.56237,0.43763
1.171,0.997836,0.002163
1.171,0.001404,0.998596
1.171,0.015786,0.984214
1.177,0.375377,0.624623
1.177,0.360443,0.639557
1.177,0.690594,0.309406
1.177,0.002926,0.997074
1.177,0.014835,0.985165
1.177,0.035436,0.964564
1.177,0.023261,0.976739
1.177,0.073529,0.926471
1.177,0.008111,0.991889
1.177,0.143834,0.856166
1.177,2.6e-05,0.999974
1.177,0.063469,0.936531
1.177,0.976614,0.023386
1.177,0.802301,0.197699
1.177,0.006792,0.993208
1.177,0.006873,0.993127
1.177,0.012098,0.987902
1.177,0.00477,0.99523
1.177,0.001036,0.998964
1.177,0.000508,0.999492
1.177,0.163435,0.836565
1.177,0.478767,0.521234
1.177,0.032302,0.967698
1.177,0.221483,0.778517
1.177,0.000951,0.999049
1.177,0.002244,0.997756
1.177,0.000147,0.999853
1.177,0.00162,0.99838
1.177,0.01315,0.98685
1.177,0.003433,0.996567
1.177,0.006491,0.993509
1.177,0.07663,0.92337
1.177,0.05044,0.94956
1.177,0.000671,0.999329
1.177,0.007193,0.992807
1.177,0.314212,0.685788
1.177,0.391868,0.608132
1.177,0.003714,0.996286
1.177,0.085027,0.914973
1.177,0.525307,0.474693
1.177,0.101641,0.898358
1.177,0.010422,0.989578
1.177,0.456997,0.543003
1.177,0.195647,0.804352
1.177,0.019353,0.980647
1.177,0.000955,0.999045
1.177,0.0042,0.9958
1.177,0.045611,0.954389
1.177,0.483091,0.516909
1.177,0.102814,0.897186
1.177,0.142287,0.857714
1.177,0.120746,0.879254
1.177,2.5e-05,0.999975
1.177,0.14321,0.85679
1.177,0.001724,0.998276
1.177,0.040751,0.959249
1.177,0.043563,0.956437
1.177,0.128715,0.871285
1.177,0.152606,0.847394
1.177,0.12835,0.87165
1.177,0.004018,0.995982
1.177,0.008293,0.991707
1.177,0.715142,0.284858
1.177,0.019518,0.980482
1.177,0.012273,0.987728
1.177,0.014502,0.985498
1.177,0.000677,0.999324
1.177,4.9e-05,0.999951
1.177,0.742766,0.257234
1.177,0.034838,0.965162
1.177,0.188979,0.811022
1.177,0.00052,0.99948
1.177,0.312932,0.687068
1.177,0.069379,0.930621
1.177,0.027869,0.972131
1.177,0.644821,0.355179
1.177,0.026568,0.973432
1.177,0.985543,0.014457
1.177,0.012921,0.987079
1.177,0.84243,0.15757
1.177,0.023076,0.976924
1.177,0.99931,0.00069
1.177,0.000172,0.999828
1.177,0.009634,0.990366
1.177,0.483894,0.516106
1.177,0.139698,0.860302
1.177,0.055833,0.944167
1.177,0.015371,0.984629
1.177,0.02326,0.97674
1.177,0.061813,0.938187
1.177,0.879228,0.120772
1.177,0.015455,0.984545
1.177,0.030175,0.969825
1.177,0.294421,0.705579
1.177,0.037658,0.962342
1.177,0.330915,0.669084
1.177,0.012144,0.987856
1.177,0.165296,0.834704
1.177,0.021013,0.978987
1.177,0.008604,0.991396
1.183,0.013012,0.986988
1.183,0.490148,0.509852
1.183,0.023265,0.976735
1.183,0.003017,0.996983
1.183,0.005079,0.994921
1.183,0.00643,0.99357
1.183,0.002548,0.997452
1.183,0.927024,0.072976
1.183,0.003019,0.996981
1.183,3e-06,0.999997
1.183,0.980577,0.019423
1.183,0.082737,0.917263
1.183,0.003138,0.996862
1.183,0.226569,0.773431
1.183,0.000646,0.999354
1.183,0.01142,0.98858
1.183,0.000176,0.999824
1.183,0.004303,0.995697
1.183,0.017624,0.982376
1.183,0.119942,0.880058
1.183,0.00015,0.99985
1.183,6e-06,0.999994
1.183,0.001482,0.998518
1.183,0.000228,0.999772
1.183,0.040813,0.959187
1.183,0.020706,0.979294
1.183,0.185606,0.814394
1.183,0.02798,0.97202
1.183,0.006548,0.993452
1.183,0.146185,0.853815
1.183,0.046533,0.953467
1.183,0.002056,0.997944
1.183,0.004309,0.995691
1.183,0.074708,0.925292
1.183,0.094057,0.905943
1.183,0.116989,0.883011
1.183,0.004496,0.995504
1.183,0.011987,0.988014
1.183,0.000955,0.999045
1.183,0.079399,0.920601
1.183,2.5e-05,0.999975
1.183,0.033606,0.966394
1.183,0.130544,0.869456
1.183,0.28564,0.71436
1.183,0.014773,0.985227
1.183,0.001721,0.998279
1.183,0.00035,0.99965
1.183,0.001274,0.998726
1.183,0.358905,0.641095
1.183,0.976876,0.023124
1.183,0.357426,0.642574
1.183,0.511292,0.488708
1.183,0.004552,0.995448
1.183,0.508113,0.491887
1.183,0.929423,0.070577
1.183,0.011038,0.988962
1.183,0.006179,0.993821
1.183,0.048639,0.95136
1.183,0.0006,0.9994
1.183,0.002153,0.997847
1.183,0.003667,0.996333
1.183,0.636598,0.363401
1.183,0.018149,0.981851
1.183,0.08434,0.91566
1.183,0.592279,0.407721
1.183,0.010609,0.989391
1.183,0.013175,0.986825
1.183,4.3e-05,0.999957
1.183,0.101525,0.898475
1.183,0.134621,0.865379
1.183,0.000951,0.999049
1.183,0.097479,0.902521
1.183,0.212374,0.787626
1.183,0.660996,0.339004
1.183,0.023479,0.976521
1.183,0.001615,0.998385
1.183,5e-06,0.999995
1.183,0.03118,0.96882
1.183,0.004024,0.995976
1.183,0.011306,0.988694
1.183,0.008262,0.991738
1.183,5.3e-05,0.999947
1.183,0.036463,0.963537
1.183,0.00025,0.99975
1.183,0.02508,0.97492
1.183,0.039453,0.960547
1.183,0.003237,0.996763
1.183,0.331272,0.668728
1.183,0.056278,0.943722
1.183,0.000917,0.999083
1.183,0.000683,0.999317
1.183,0.015743,0.984257
1.183,0.000232,0.999768
1.183,0.000279,0.999721
1.183,0.008795,0.991205
1.183,0.057465,0.942535
1.183,0.006446,0.993554
1.183,0.91372,0.08628
1.183,0.016533,0.983467
1.183,0.280805,0.719195
1.189,0.00084,0.99916
1.189,0.056212,0.943788
1.189,6e-05,0.99994
1.189,0.002927,0.997073
1.189,0.000675,0.999325
1.189,0.143864,0.856136
1.189,0.000785,0.999215
1.189,0.003811,0.996189
1.189,0.003227,0.996773
1.189,0.086278,0.913722
1.189,0.001136,0.998864
1.189,0.000483,0.999517
1.189,0.020515,0.979485
1.189,0.000818,0.999182
1.189,0.904526,0.095474
1.189,0.011113,0.988887
1.189,0.046665,0.953335
1.189,0.8967,0.1033
1.189,0.001061,0.998939
1.189,0.045165,0.954835
1.189,0.096985,0.903015
1.189,0.001411,0.998589
1.189,0.001733,0.998267
1.189,0.432465,0.567535
1.189,0.22119,0.778809
1.189,0.166217,0.833783
1.189,0.034194,0.965806
1.189,4.8e-05,0.999952
1.189,0.150139,0.849861
1.189,0.030789,0.969211
1.189,0.004291,0.995709
1.189,0.01721,0.98279
1.189,0.583551,0.416448
1.189,0.023561,0.976439
1.189,0.005639,0.994361
1.189,0.218842,0.781158
1.189,0.039688,0.960312
1.189,0.000937,0.999063
1.189,0.069458,0.930542
1.189,0.00637,0.99363
1.189,0.769462,0.230538
1.189,0.017881,0.982119
1.189,0.440494,0.559506
1.189,0.001518,0.998482
1.189,0.000462,0.999538
1.189,0.124359,0.875641
1.189,0.053843,0.946157
1.189,0.088179,0.911821
1.189,0.020594,0.979406
1.189,0.003749,0.996251
1.189,0.042429,0.957571
1.189,0.013846,0.986154
1.189,0.015573,0.984426
1.189,0.039002,0.960998
1.189,0.014715,0.985285
1.189,0.593184,0.406816
1.189,0.009458,0.990542
1.189,0.000154,0.999846
1.189,0.003647,0.996353
1.189,0.315503,0.684497
1.189,0.000668,0.999332
1.189,0.429317,0.570683
1.189,0.002717,0.997283
1.189,0.010812,0.989188
1.189,0.004891,0.995109
1.189,0.049593,0.950407
1.189,2.5e-05,0.999975
1.189,0.007515,0.992485
1.189,0.003666,0.996334
1.189,0.000218,0.999782
1.189,0.031202,0.968798
1.189,0.099056,0.900944
1.189,0.019321,0.980679
1.189,0.735868,0.264132
1.189,0.019033,0.980967
1.189,0.02229,0.97771
1.189,0.000498,0.999502
1.189,0.006116,0.993884
1.189,0.777554,0.222446
1.189,0.003756,0.996244
1.189,0.007048,0.992952
1.189,0.002408,0.997592
1.189,0.952198,0.047802
1.189,0.021652,0.978348
1.189,0.007931,0.992069
1.189,0.005547,0.994453
1.189,0.046998,0.953002
1.189,0.027685,0.972315
1.189,0.002376,0.997624
1.189,3.1e-05,0.999969
1.189,0.02512,0.97488
1.189,0.000101,0.999899
1.189,0.001769,0.998231
1.189,0.02027,0.97973
1.189,0.001843,0.998157
1.189,0.025594,0.974406
1.189,0.000233,0.999767
1.189,0.000352,0.999648
1.189,0.169716,0.830284
1.189,0.052859,0.947141
1.195,0.000154,0.999846
1.195,0.017141,0.982859
1.195,0.578371,0.421629
1.195,0.005446,0.994554
1.195,0.000159,0.999841
1.195,0.007368,0.992632
1.195,0.000912,0.999088
1.195,0.002928,0.997072
1.195,0.114463,0.885537
1.195,0.010237,0.989763
1.195,0.105413,0.894587
1.195,0.001232,0.998768
1.195,0.006621,0.993379
1.195,4e-06,0.999996
1.195,4e-05,0.99996
1.195,0.225385,0.774615
1.195,0.002695,0.997305
1.195,0.889749,0.110251
1.195,0.140669,0.859331
1.195,0.000155,0.999845
1.195,0.401187,0.598813
1.195,0.019647,0.980353
1.195,0.000793,0.999207
1.195,0.000156,0.999844
1.195,0.003561,0.996439
1.195,0.000637,0.999363
1.195,0.460827,0.539173
1.195,0.847706,0.152294
1.195,0.11605,0.88395
1.195,0.748676,0.251324
1.195,0.00433,0.99567
1.195,0.036362,0.963638
1.195,0.06718,0.93282
1.195,0.00693,0.99307
1.195,0.002244,0.997756
1.195,0.000924,0.999076
1.195,0.001216,0.998784
1.195,0.003324,0.996676
1.195,0.166351,0.833649
1.195,0.852274,0.147725
1.195,0.002677,0.997323
1.195,0.069,0.931
1.195,7.9e-05,0.999921
1.195,0.236399,0.763601
1.195,0.000759,0.999241
1.195,0.254419,0.745581
1.195,0.006836,0.993164
1.195,0.473365,0.526635
1.195,0.320547,0.679453
1.195,8e-06,0.999992
1.195,0.000178,0.999822
1.195,2.6e-05,0.999974
1.195,0.001815,0.998185
1.195,0.002407,0.997593
1.195,0.00035,0.99965
1.195,0.014111,0.985889
1.195,0.099772,0.900228
1.195,0.000316,0.999684
1.195,0.010408,0.989592
1.195,0.013,0.987
1.195,0.004026,0.995974
1.195,0.370175,0.629825
1.195,0.01698,0.98302
1.195,0.998601,0.001399
1.195,1.7e-05,0.999983
1.195,0.005674,0.994326
1.195,0.062181,0.937819
1.195,0.061932,0.938068
1.195,0.973168,0.026832
1.195,0.166368,0.833632
1.195,0.000204,0.999796
1.195,0.006384,0.993616
1.195,0.012128,0.987872
1.195,0.058048,0.941952
1.195,0.001523,0.998477
1.195,0.00979,0.99021
1.195,0.990266,0.009734
1.195,0.00267,0.99733
1.195,0.002737,0.997263
1.195,0.490619,0.509381
1.195,0.009612,0.990388
1.195,0.016031,0.983969
1.195,0.015667,0.984333
1.195,0.040544,0.959456
1.195,0.000808,0.999192
1.195,0.014753,0.985247
1.195,0.000587,0.999413
1.195,9.6e-05,0.999904
1.195,0.013498,0.986502
1.195,3.2e-05,0.999968
1.195,0.000367,0.999633
1.195,2e-06,0.999998
1.195,0.00045,0.99955
1.195,0.002919,0.997081
1.195,0.002044,0.997956
1.195,0.006411,0.993589
1.195,0.031473,0.968527
1.195,0.402116,0.597884
1.195,0.002802,0.997198
1.195,0.003627,0.996373
1.202,0.017343,0.982657
1.202,0.006591,0.993409
1.202,0.015496,0.984504
1.202,0.047145,0.952855
1.202,0.230131,0.769869
1.202,0.000339,0.999661
1.202,0.016061,0.983939
1.202,0.877806,0.122194
1.202,0.800978,0.199022
1.202,0.000263,0.999737
1.202,0.005588,0.994412
1.202,0.193808,0.806192
1.202,0.095254,0.904746
1.202,0.001856,0.998144
1.202,0.005318,0.994682
1.202,0.09849,0.90151
1.202,0.000181,0.999819
1.202,0.001851,0.998149
1.202,0.391139,0.608861
1.202,0.001716,0.998284
1.202,0.117391,0.882609
1.202,0.000106,0.999894
1.202,2.9e-05,0.999971
1.202,0.022472,0.977528
1.202,0.030423,0.969577
1.202,0.037054,0.962946
1.202,0.350775,0.649225
1.202,0.000118,0.999882
1.202,0.011711,0.988289
1.202,0.2231,0.7769
1.202,0.000277,0.999723
1.202,0.000394,0.999606
1.202,0.001254,0.998746
1.202,0.005206,0.994794
1.202,0.029641,0.970359
1.202,0.986139,0.013861
1.202,7.7e-05,0.999923
1.202,0.008417,0.991583
1.202,0.023433,0.976567
1.202,0.003698,0.996302
1.202,0.017156,0.982844
1.202,0.105557,0.894443
1.202,0.019005,0.980995
1.202,0.000278,0.999722
1.202,0.002593,0.997407
1.202,0.003649,0.996351
1.202,0.42389,0.57611
1.202,0.007272,0.992728
1.202,3.8e-05,0.999962
1.202,0.006492,0.993508
1.202,0.002577,0.997423
1.202,0.000618,0.999382
1.202,0.037401,0.962599
1.202,0.000111,0.999889
1.202,0.00093,0.99907
1.202,0.000494,0.999506
1.202,0.000302,0.999698
1.202,0.873085,0.126915
1.202,0.326214,0.673786
1.202,0.009482,0.990518
1.202,4.2e-05,0.999958
1.202,0.006651,0.993349
1.202,0.009013,0.990987
1.202,0.722486,0.277514
1.202,0.000419,0.999581
1.202,0.232738,0.767262
1.202,0.010512,0.989488
1.202,0.542517,0.457483
1.202,0.005357,0.994643
1.202,0.257195,0.742805
1.202,0.102873,0.897127
1.202,0.000704,0.999296
1.202,0.000129,0.999871
1.202,0.032847,0.967153
1.202,0.033479,0.966521
1.202,0.08611,0.91389
1.202,0.016698,0.983302
1.202,0.277098,0.722902
1.202,0.000232,0.999768
1.202,0.003274,0.996726
1.202,0.155701,0.844299
1.202,9.5e-05,0.999905
1.202,0.002686,0.997314
1.202,0.000122,0.999878
1.202,0.007138,0.992862
1.202,6e-06,0.999994
1.202,0.000754,0.999246
1.202,0.001327,0.998673
1.202,0.302632,0.697368
1.202,0.000305,0.999695
1.202,0.039832,0.960168
1.202,0.000207,0.999793
1.202,9.2e-05,0.999908
1.202,7.7e-05,0.999923
1.202,0.587856,0.412144
1.202,0.005039,0.994961
1.202,0.003624,0.996376
1.202,0.001006,0.998994
1.202,0.017779,0.982221
1.202,0.073466,0.926534
1.208,0.008286,0.991714
1.208,5.8e-05,0.999942
1.208,0.002847,0.997153
1.208,0.001203,0.998797
1.208,0.000672,0.999328
1.208,0.110118,0.889882
1.208,0.851151,0.148849
1.208,0.021371,0.978629
1.208,0.041058,0.958942
1.208,0.008532,0.991468
1.208,0.000518,0.999482
1.208,0.016012,0.983988
1.208,0.962348,0.037652
1.208,0.40511,0.59489
1.208,0.001248,0.998752
1.208,0.000759,0.999241
1.208,0.022686,0.977314
